# mntjulip DSA
GeneName	GroupID	FeatureID	FeatureType	FeatureLabel	strand	p-value	q-value	log2FoldChange	ReadCount1	ReadCount2	PSI	avg_read_counts(0)	avg_read_counts(1)
TCIRG1	J014254	J014254	intron	chr11:68050254-68050487	+	0.979202	1	-0.026473	344.593885,344.403989,345.035547,344.87804,343.278495,333.803612,333.686391,333.017015,333.51949,333.184802	.	.	344.437991	333.442262
TCIRG1	J014255	J014255	intron	chr11:68050664-68050741	+	1	1	0.0866464	188.992751,186.352722,190.067462,187.899326,186.7857,193.397257,190.882393,189.219068,190.718029,187.941696	.	.	188.019592	190.431689
KMT5B	J014256	J014256	intron	chr11:68159171-68166982	-	0.828899	1	0.130286	76.364079,75.273952,74.149921,78.197574,72.231122,86.447087,76.735306,84.575803,75.297471,80.224131	.	.	75.24333	80.65596
KMT5B	J014257	J014257	intron	chr11:68165948-68166982	-	0.689899	1	0.178063	31.875908,33.456615,27.157083,34.955341,27.704758,34.595561,37.075487,39.869438,31.717128,36.082208	.	.	31.029941	35.867964
KMT5B	J014258	J014258	intron	chr11:68167178-68171015	-	0.99953	1	-0.0444284	153.517708,152.594072,154.762295,154.538126,158.306654,157.355544,154.897499,156.025505,159.381638,155.464452	.	.	154.743771	156.624928
KMT5B	J014259	J014259	intron	chr11:68171151-68171232	-	0.96131	1	-0.125875	157.037066,152.739507,156.490675,154.363035,161.61852,144.133282,150.953751,150.953751,154.674567,149.293889	.	.	156.449761	150.001848
KMT5B	J014260	J014260	intron	chr11:68171251-68171543	-	0.979605	1	-0.0569757	151.404473,148.451861,150.942933,148.69426,157.092901,141.383263,149.041734,148.449379,150.666349,146.010671	.	.	151.317286	147.110279
KMT5B	J014261	J014261	intron	chr11:68171296-68171543	-	0.738884	1	0.72261	3.048826,5.763682,3.986594,3.048826,3.017341,2.048162,6.750436,5.001801,3.122113,6.750436	.	.	3.773054	4.73459
KMT5B	J014262	J014262	intron	chr11:68171709-68173804	-	0.992138	1	0.0814113	152.565498,149.793132,148.593937,150.499759,151.950444,157.554225,156.92173,153.538807,155.928837,156.372342	.	.	150.680554	156.063188
KMT5B	J014263	J014263	intron	chr11:68173913-68175018	-	0.998719	1	-0.0189879	157.46219,157.680847,156.242249,157.021972,160.587798,155.097369,156.43874,156.882152,157.539931,156.992392	.	.	157.799011	156.590117
KMT5B	J014264	J014264	intron	chr11:68175183-68179470	-	0.973503	1	-0.00392215	10.83067,8.324769,9.187817,10.83067,13.441258,11.942509,10.27681,14.144985,11.098483,10.27681	.	.	10.523037	11.547919
KMT5B	J014265	J014265	intron	chr11:68175183-68180132	-	0.991779	1	-0.0512658	144.550257,143.32065,140.507797,142.442335,138.185022,134.976298,134.243412,134.379383,133.002652,131.442163	.	.	141.801212	133.608782
KMT5B	J014266	J014266	intron	chr11:68179830-68180132	-	0.986135	1	0.256775	10.076572,9.238794,10.076572,12.436586,10.027492,11.912761,13.349327,6.645503,12.601819,11.039233	.	.	10.371203	11.109729
KMT5B	J014267	J014267	intron	chr11:68180200-68185781	-	0.831767	1	0.124831	127.072384,128.104542,126.923082,131.621466,120.468647,134.27601,136.72399,134.022134,132.89843,136.592312	.	.	126.838024	134.902575
KMT5B	J014268	J014268	intron	chr11:68180200-68213477	-	0.232994	1	0.409716	7.791268,6.941679,4.205367,8.613598,2.113358,9.033866,11.469205,7.325146,7.325146,11.469205	.	.	5.933054	9.324514
KMT5B	J014269	J014269	intron	chr11:68185928-68189917	-	0.869082	1	-0.119779	98.531686,99.947575,98.736957,99.74824,102.283221,92.914387,95.20159,92.870156,89.692177,93.303992	.	.	99.849536	92.79646
KMT5B	J014270	J014270	intron	chr11:68185928-68213138	-	0.932969	1	-0.190586	10.612651,9.816063,8.14391,8.14391,7.134331,7.012849,6.138122,5.217393,9.516554,7.883423	.	.	8.770173	7.153668
KMT5B	J014271	J014271	intron	chr11:68185928-68213477	-	0.853161	1	0.138343	11.1164,11.1164,9.442954,15.567788,8.334888,12.067235,15.81694,10.486674,10.486674,13.665226	.	.	11.115686	12.50455
KMT5B	J014272	J014272	intron	chr11:68190152-68213138	-	0.986092	1	0.0762952	18.952551,15.42796,13.871381,18.284265,16.063713,19.889289,11.775508,17.064053,16.37131,10.035016	.	.	16.519974	15.027035
KMT5B	J014273	J014273	intron	chr11:68190152-68213477	-	0.994508	1	-0.0316525	51.985492,50.824884,50.428339,48.365568,54.641896,50.942379,55.321616,48.876848,50.514972,48.453217	.	.	51.249236	50.821806
TESMIN	J014274	J014274	intron	chr11:68713407-68715837	-	0.691872	1	0.0883559	0.997674,0.0,0.997674,1.942416,0.0,0.0,1.961585,1.961585,1.003243,1.003243	.	.	0.787553	1.185931
TESMIN	J014275	J014275	intron	chr11:68738788-68742318	-	0.537295	1	-0.292664	5.910513,4.093984,5.910513,3.133302,10.288786,4.980795,4.961782,4.961782,3.095654,4.961782	.	.	5.86742	4.592359
TESMIN	J014276	J014276	intron	chr11:68738788-68744991	-	0.777699	1	0.0580056	1.982666,0.0,1.982666,1.982666,1.010489,2.012669,2.024456,2.024456,3.901881,2.976644	.	.	1.391697	2.588021
TESMIN	J014277	J014277	intron	chr11:68742394-68744991	-	0.296374	1	0.796575	3.93344,1.043787,0.0,3.93344,5.815859,6.050199,4.234768,8.66619,6.986204,7.840014	.	.	2.945305	6.755475
TESMIN	J014278	J014278	intron	chr11:68745111-68747208	-	1	1	0.195883	7.668562,5.961868,3.163021,4.131541,10.314613,6.07387,6.148195,7.895686,7.03714,8.726453	.	.	6.247921	7.176269
TESMIN	J014279	J014279	intron	chr11:68747366-68750190	-	0.996484	1	-0.0872668	15.398236,13.928943,12.370913,14.673933,8.58935,12.976326,14.453573,11.363984,15.871106,8.769335	.	.	12.992275	12.686865
PPFIA1	J014280	J014280	intron	chr11:70270914-70272173	+	0.848517	1	0.122752	168.981745,169.475402,168.981745,168.981745,168.441802,182.679414,181.904516,181.372477,180.111053,180.835301	.	.	168.972488	181.380552
PPFIA1	J014281	J014281	intron	chr11:70271319-70272173	+	0.719934	1	-0.481533	13.845841,13.845841,12.293392,12.293392,16.359755,9.216046,13.399832,10.262766,13.399832,10.262766	.	.	13.727644	11.308248
PPFIA1	J014282	J014282	intron	chr11:70272436-70324402	+	1	1	0.0656661	218.636494,217.964061,217.896457,221.005013,211.581844,221.368033,219.461984,220.256869,219.595095,218.657912	.	.	217.416774	219.867979
PPFIA1	J014283	J014283	intron	chr11:70324503-70324847	+	0.931545	1	0.0275124	221.23993,220.843052,222.610858,223.381612,214.038271,215.797337,223.338006,223.977972,222.235636,221.776424	.	.	220.422745	221.425075
PPFIA1	J014284	J014284	intron	chr11:70325011-70325500	+	1	1	-0.07536	204.235269,202.422791,205.26995,204.532543,206.678861,198.012615,202.402843,203.148421,200.423813,201.115676	.	.	204.627883	201.020674
PPFIA1	J014285	J014285	intron	chr11:70325574-70326262	+	0.996509	1	-0.0966619	210.624475,208.68485,211.117819,210.411844,210.057079,204.542614,200.522581,199.90949,198.89975,199.677955	.	.	210.179213	200.710478
PPFIA1	J014286	J014286	intron	chr11:70326363-70326597	+	0.934742	1	0.030332	200.945028,202.550391,203.820051,203.374983,200.568287,213.591915,209.557867,211.330692,209.629733,209.844853	.	.	202.251748	210.791012
PPFIA1	J014287	J014287	intron	chr11:70326818-70330173	+	0.999307	1	-0.0136711	215.257699,217.627435,214.773349,216.079929,213.792301,212.592348,212.624046,213.320597,212.833801,212.553977	.	.	215.506143	212.784954
PPFIA1	J014288	J014288	intron	chr11:70330319-70331960	+	0.997602	1	0.0787386	212.931837,214.455828,212.931837,214.524243,208.102847,209.819757,213.89923,215.006599,215.689249,215.006599	.	.	212.589318	213.884287
PPFIA1	J014289	J014289	intron	chr11:70332094-70333470	+	1	1	0.000824515	212.416076,209.520904,210.666383,209.737213,210.247283,209.126652,210.649167,210.790419,209.435761,210.152299	.	.	210.517572	210.03086
PPFIA1	J014290	J014290	intron	chr11:70333553-70335563	+	0.993486	1	0.0410739	207.016186,204.895026,205.117805,204.895026,203.725271,212.771665,211.364052,211.364052,211.222438,212.346862	.	.	205.129863	211.813814
PPFIA1	J014291	J014291	intron	chr11:70335694-70337365	+	0.958884	1	0.0416835	206.176792,202.908394,204.564085,204.266255,205.447876,215.555032,211.65699,211.303552,211.090566,212.148575	.	.	204.67268	212.350943
PPFIA1	J014292	J014292	intron	chr11:70337427-70338374	+	1	1	-0.0197706	217.536913,217.064202,218.206259,215.970795,215.90261,219.465442,214.214579,215.313699,214.353004,213.166944	.	.	216.936156	215.302734
PPFIA1	J014293	J014293	intron	chr11:70338453-70339171	+	1	1	0.0665359	214.326161,212.661347,214.667569,212.238384,208.764199,215.764479,212.275702,214.092883,213.67801,213.399939	.	.	212.531532	213.842203
PPFIA1	J014294	J014294	intron	chr11:70339306-70343669	+	0.992774	1	-0.060477	210.640997,211.834001,209.353016,209.208327,212.670423,201.053487,206.526687,208.407164,206.746578,207.111371	.	.	210.741353	205.969057
PPFIA1	J014295	J014295	intron	chr11:70343892-70348189	+	0.595648	1	0.104708	226.85626,226.286253,226.666793,226.540185,227.604226,255.699915,246.246976,245.801535,246.524024,246.413329	.	.	226.790743	248.137156
PPFIA1	J014296	J014296	intron	chr11:70346009-70348189	+	0.901142	1	-0.483364	6.064948,6.064948,6.944347,6.944347,6.98056,6.857387,3.120156,4.998732,5.887673,4.998732	.	.	6.59983	5.172536
PPFIA1	J014297	J014297	intron	chr11:70348420-70349923	+	0.870898	1	-0.121642	50.908534,48.828432,51.7027,56.094172,54.947396,47.415896,51.335533,48.606161,46.059602,47.780709	.	.	52.496247	48.23958
PPFIA1	J014298	J014298	intron	chr11:70348420-70354301	+	1	1	0.0409866	210.20016,211.546183,213.072193,209.697393,204.840185,210.120951,212.296937,210.608596,210.679791,211.034641	.	.	209.871223	210.948183
PPFIA1	J014299	J014299	intron	chr11:70350039-70354301	+	0.962308	1	-0.258465	56.83182,56.83182,55.774325,49.887898,45.410402,42.95351,47.523528,47.523528,48.340638,46.684183	.	.	52.947253	46.605077
PPFIA1	J014300	J014300	intron	chr11:70354452-70355639	+	0.993584	1	0.0378908	267.014096,268.553298,267.208179,265.790161,265.274637,270.019702,273.069329,272.601418,272.882495,272.460509	.	.	266.768074	272.206691
PPFIA1	J014301	J014301	intron	chr11:70355811-70356161	+	0.995178	1	-0.0601245	261.463932,261.514061,260.708014,260.555935,264.181301,256.067439,254.25829,253.729855,254.835283,254.468624	.	.	261.684649	254.671898
PPFIA1	J014302	J014302	intron	chr11:70356254-70362095	+	0.995888	1	0.0168413	256.23856,255.245657,256.290459,256.549416,258.053127,263.433199,263.658509,263.310945,264.545105,263.111639	.	.	256.475444	263.611879
PPFIA1	J014303	J014303	intron	chr11:70362176-70362288	+	0.990867	1	0.0102637	240.559402,241.424168,241.881132,242.108509,247.006247,246.701655,243.94751,244.562851,242.069245,244.003672	.	.	242.595892	244.256987
PPFIA1	J014304	J014304	intron	chr11:70362488-70372215	+	0.996556	1	-0.0734219	215.704744,216.796709,216.184614,216.661157,220.249976,210.885065,210.056277,214.40292,211.559937,213.10009	.	.	217.11944	212.000858
PPFIA1	J014305	J014305	intron	chr11:70372390-70372477	+	1	1	0.0514598	205.479486,205.032994,206.654846,206.216688,211.493888,204.232173,209.319709,211.527969,211.035974,211.317587	.	.	206.97558	209.486682
PPFIA1	J014306	J014306	intron	chr11:70372574-70374918	+	1	1	0.0390133	210.113916,210.185153,211.033731,208.306752,215.046941,212.745021,218.21996,217.682178,217.749643,218.487191	.	.	210.937299	216.976799
PPFIA1	J014307	J014307	intron	chr11:70375093-70376532	+	0.985094	1	-0.00873041	211.343885,211.767625,212.048569,211.626688,213.630072,204.093111,208.901108,208.757507,208.757507,208.469315	.	.	212.083368	207.79571
PPFIA1	J014308	J014308	intron	chr11:70376600-70378030	+	0.994971	1	0.082326	202.613833,203.065419,202.386786,203.662342,200.61948,205.366723,209.495018,207.251279,209.281342,208.923572	.	.	202.469572	208.063587
PPFIA1	J014309	J014309	intron	chr11:70378195-70382088	+	0.996079	1	0.0299725	181.863666,181.056608,183.185353,182.923292,180.041128,177.194112,180.608387,178.603575,181.674454,180.87666	.	.	181.814009	179.791438
PPFIA1	J014310	J014310	intron	chr11:70378195-70383003	+	0.962194	1	0.0173125	4.992664,4.992664,4.072317,5.880681,4.048492,5.029521,4.125345,6.820165,4.125345,7.658369	.	.	4.797364	5.551749
PPFIA1	J014311	J014311	intron	chr11:70382158-70383003	+	0.996269	1	-0.0607728	188.117195,188.201464,186.752021,188.704481,186.992758,180.590799,181.494142,178.966586,180.424977,180.783705	.	.	187.753584	180.452042
XNDC1N-ZNF705EP-ALG1L9P	J014312	J014312	intron	chr11:71916252-71917621	-	1	1	0	1.984299,1.984299,1.011955,1.011955,1.992714,0.976579,0.0,0.0,0.0,0.976563	.	.	1.597044	0.390628
NUMA1	J014313	J014313	intron	chr11:72003538-72003887	-	0.966955	1	-0.0620954	401.719008,401.112687,402.008882,401.525341,400.415046,383.90308,384.581236,383.875559,384.085134,383.297119	.	.	401.356193	383.948426
NUMA1	J014314	J014314	intron	chr11:72004099-72004225	-	0.93577	1	-0.0641573	410.074506,408.903946,409.654486,409.256373,412.202444,388.260616,393.025207,392.446941,392.54773,391.611882	.	.	410.018351	391.578475
NUMA1	J014315	J014315	intron	chr11:72004341-72004640	-	1	1	-0.0179405	396.680892,395.788645,396.161289,395.614316,398.120336,396.22507,397.780813,398.198963,398.49318,397.756167	.	.	396.473096	397.690839
NUMA1	J014316	J014316	intron	chr11:72004816-72005233	-	0.993877	1	-0.078251	402.816824,402.76868,402.189341,402.140929,406.283457,388.305181,390.020415,390.249317,389.688924,389.382034	.	.	403.239846	389.529174
NUMA1	J014317	J014317	intron	chr11:72005369-72006035	-	0.820866	1	-0.104503	410.654459,411.143738,411.329583,411.445583,414.519795,385.397362,386.05037,386.30961,386.128208,385.86853	.	.	411.818632	385.950816
NUMA1	J014318	J014318	intron	chr11:72006263-72007189	-	0.996517	1	-0.0249059	413.951385,413.974337,413.583523,413.583523,417.370568,411.787125,411.360101,411.916054,411.011257,411.267179	.	.	414.492667	411.468343
NUMA1	J014319	J014319	intron	chr11:72007435-72008092	-	1	1	0.180332	7.1212,5.292346,12.650463,6.223686,7.947134,8.000009,7.132588,7.132588,8.00001,9.65074	.	.	7.846966	7.983187
NUMA1	J014320	J014320	intron	chr11:72007435-72008688	-	1	1	-0.043744	357.800063,358.598617,358.510201,358.421706,358.345979,348.772552,348.662173,348.970976,347.479775,348.072745	.	.	358.335313	348.391644
NUMA1	J014321	J014321	intron	chr11:72008145-72008688	-	0.893609	1	-0.399531	9.910815,8.250947,14.243532,6.454361,7.180034,6.10824,11.887092,5.2702,8.792016,6.198553	.	.	9.207938	7.65122
NUMA1	J014322	J014322	intron	chr11:72008845-72008967	-	1	1	-0.0349229	369.56701,370.376654,369.286368,370.098174,366.676904,367.606464,364.892173,366.797444,365.035576,365.092882	.	.	369.201022	365.884908
NUMA1	J014323	J014323	intron	chr11:72009185-72009268	-	1	1	-0.0708683	384.420116,385.957208,385.334595,385.256513,384.3605,372.086322,370.912698,371.495962,371.051868,370.717548	.	.	385.065786	371.25288
NUMA1	J014324	J014324	intron	chr11:72009387-72010786	-	1	1	-0.0324375	382.425683,382.346593,381.286441,382.372963,384.700061,379.04621,379.167705,379.96967,379.649612,379.569446	.	.	382.626348	379.480529
NUMA1	J014325	J014325	intron	chr11:72010854-72012401	-	0.989782	1	-0.0514663	250.68079,251.917916,251.597149,252.713788,253.508981,248.615229,246.020046,244.403515,245.132647,244.516164	.	.	252.083725	245.73752
NUMA1	J014326	J014326	intron	chr11:72010854-72012895	-	0.985807	1	0	131.734542,125.819544,125.201098,129.082675,131.220861,133.216946,129.872173,130.014629,127.23296,128.717166	.	.	128.611744	129.810775
NUMA1	J014327	J014327	intron	chr11:72010854-72016408	-	0.580195	1	0.0949965	1.999544,1.999544,1.012954,3.856634,0.0,2.016557,2.03055,2.985775,4.799459,2.03055	.	.	1.773735	2.772578
NUMA1	J014328	J014328	intron	chr11:72012442-72012895	-	0.974122	1	-0.0407199	255.644948,256.218907,256.891652,256.736938,255.14663,246.194073,246.478051,246.36737,246.864101,245.978657	.	.	256.127815	246.37645
NUMA1	J014329	J014329	intron	chr11:72016260-72016408	-	0.996853	1	0.0672195	413.113242,412.490197,412.767524,412.72135,413.502988,427.490411,425.358534,426.493402,425.949157,424.985148	.	.	412.91906	426.05533
NUMA1	J014330	J014330	intron	chr11:72016530-72017687	-	1	1	0.107597	407.750128,407.773721,407.726529,408.127038,408.030336,430.229249,430.199797,430.156914,430.242664,429.252812	.	.	407.88155	430.016287
NUMA1	J014331	J014331	intron	chr11:72017827-72018183	-	0.997186	1	0.0143607	414.699704,414.333098,414.791174,414.103377,417.724419,424.418645,426.577033,426.011357,425.793064,425.28946	.	.	415.130354	425.617912
NUMA1	J014332	J014332	intron	chr11:72018300-72018396	-	0.993998	1	-0.0302085	434.87644,435.08688,435.380877,435.233968,432.525515,422.715529,422.470459,420.846657,421.716971,422.049994	.	.	434.620736	421.959922
NUMA1	J014333	J014333	intron	chr11:72018513-72018823	-	0.978799	1	0.0249541	420.838652,421.818274,421.462998,421.796101,417.941295,428.494675,430.611682,430.440377,429.924983,430.974886	.	.	420.771464	430.089321
NUMA1	J014334	J014334	intron	chr11:72018980-72019494	-	1	1	-0.00447807	418.26345,418.443826,418.668905,418.983287,418.937841,418.245801,419.181851,417.764159,417.990343,418.238642	.	.	418.659462	418.284159
NUMA1	J014335	J014335	intron	chr11:72019617-72021204	-	0.998696	1	-0.0265361	435.56925,435.380458,435.149311,434.938793,437.350222,429.299047,431.179839,429.937816,430.560444,430.517608	.	.	435.677607	430.298951
NUMA1	J014336	J014336	intron	chr11:72021291-72022339	-	0.990047	1	-0.0337784	435.403561,435.634535,436.116059,435.571586,433.521514,423.345072,423.03158,422.810602,422.544878,422.722094	.	.	435.249451	422.890845
NUMA1	J014337	J014337	intron	chr11:72022419-72023065	-	0.999999	1	0.0349477	439.974064,439.499265,439.912239,439.932851,441.319087,449.004914,449.5181,447.904957,449.161438,448.504867	.	.	440.127501	448.818855
NUMA1	J014338	J014338	intron	chr11:72023147-72024274	-	0.996197	1	0.0403867	425.692838,426.455057,425.386569,425.517924,421.994568,431.319406,433.232071,433.020196,433.549186,432.892891	.	.	425.009391	432.80275
NUMA1	J014339	J014339	intron	chr11:72024353-72029205	-	1	1	-0.0180775	394.682911,394.433087,394.832533,394.057289,397.469296,390.720698,396.04752,395.352609,394.85355,395.898981	.	.	395.095023	394.574672
NUMA1	J014340	J014340	intron	chr11:72029290-72035902	-	0.951909	1	-0.0719156	359.723654,360.045455,359.48897,358.60405,358.716283,337.974474,342.963287,342.61327,342.389866,342.421813	.	.	359.315682	341.672542
NUMA1	J014341	J014341	intron	chr11:72035975-72039735	-	0.899808	1	0.0403321	3.994738,4.900374,3.055112,4.900374,1.034514,3.018793,2.068635,4.878856,3.976686,3.976686	.	.	3.577022	3.583931
NUMA1	J014342	J014342	intron	chr11:72035975-72040959	-	0.940612	1	0.138108	39.800215,33.485391,45.387629,38.841119,39.135651,45.207148,37.935367,43.172909,42.287429,41.375017	.	.	39.330001	41.995574
NUMA1	J014343	J014343	intron	chr11:72035975-72049419	-	0.969409	1	0.0113558	15.572788,13.321417,14.093811,15.572788,11.435358,14.956787,14.16925,13.394438,14.16925,17.05604	.	.	13.999232	14.749153
NUMA1	J014344	J014344	intron	chr11:72035975-72069842	-	0.780202	1	-0.140063	139.109432,138.191802,138.848948,137.122093,142.340181,125.957267,129.281833,130.276708,127.675972,128.704078	.	.	139.122491	128.379172
NUMA1	J014345	J014345	intron	chr11:72049539-72069842	-	1	1	0.194712	13.532349,17.213553,17.891564,13.532349,13.190406,14.039014,10.832586,14.822036,16.259054,14.822036	.	.	15.072044	14.154945
NUMA1	J014346	J014346	intron	chr11:72069911-72080320	-	0.937207	1	0.0740006	0.998157,1.973671,0.998157,0.0,0.0,1.0,0.0,1.0,1.0,1.973673	.	.	0.793997	0.994735
NUMA1	J014347	J014347	intron	chr11:72069911-72080458	-	0.88756	1	-0.0407274	112.411221,110.331855,110.508893,107.962143,111.402634,98.923538,106.562577,107.655174,103.899714,108.368883	.	.	110.523349	105.081977
LAMTOR1	J014348	J014348	intron	chr11:72086444-72098289	-	0.994572	1	-0.0867192	17.46238,16.761438,16.04123,13.751147,16.913243,15.942489,14.397829,18.650898,10.214381,17.987898	.	.	16.185888	15.438699
LAMTOR1	J014349	J014349	intron	chr11:72097914-72098289	-	0.999277	1	0.0324629	1302.43286,1302.247219,1302.386459,1302.162555,1301.485666,1329.366102,1330.077611,1330.137909,1330.124802,1330.17985	.	.	1302.142952	1329.977255
