group_id	chrom	start	end	strand	gene_name	psi(control)	psi(epileptic)	delta_psi
g004738	chr19	3473866	3478278	-	Ppp6r3	0.664	0.643487	-0.0205123
g004738	chr19	3473866	3484831	-	Ppp6r3	0.336	0.356513	0.0205123
g004739	chr19	3473866	3484831	-	Ppp6r3	0.307284	0.288547	-0.0187372
g004739	chr19	3478364	3484831	-	Ppp6r3	0.692716	0.711453	0.0187372
g004740	chr19	3526934	3544108	-	Ppp6r3	0.896706	0.869802	-0.0269033
g004740	chr19	3526934	3575641	-	Ppp6r3	0.103294	0.130198	0.0269033
g004741	chr19	3526934	3575641	-	Ppp6r3	0.143123	0.187136	0.0440136
g004741	chr19	3544255	3575641	-	Ppp6r3	0.856877	0.812864	-0.0440136
g004742	chr19	3911746	3912203	-	Ndufs8	0.0108582	0.0113803	0.000522104
g004742	chr19	3911746	3912467	-	Ndufs8	0.0997866	0.112197	0.0124106
g004742	chr19	3911746	3912710	-	Ndufs8	0.889355	0.876422	-0.0129327
g004743	chr19	4011424	4012551	-	Ndufv1	0.0246855	0.0182656	-0.00641991
g004743	chr19	4011428	4012551	-	Ndufv1	0.975314	0.981734	0.00641991
g004744	chr19	4037620	4037863	-	Gstp1	0.983876	0.984672	0.00079635
g004744	chr19	4037620	4037866	-	Gstp1	0.0161243	0.015328	-0.00079635
g004745	chr19	4121545	4125730	-	Aip	0.481251	0.476654	-0.00459703
g004745	chr19	4121545	4125778	-	Aip	0.486949	0.487474	0.000525293
g004745	chr19	4121545	4126450	-	Aip	0.0317998	0.0358716	0.00407174
g004746	chr19	4331269	4333643	-	Kdm2a	0.301978	0.239116	-0.0628614
g004746	chr19	4331269	4342847	-	Kdm2a	0.698022	0.760884	0.0628614
g004747	chr19	4624181	4624660	-	Rce1	0.255888	0.210731	-0.0451571
g004747	chr19	4624181	4624685	-	Rce1	0.744112	0.789269	0.0451571
g004748	chr19	4625092	4625193	-	Rce1	0.297071	0.293772	-0.00329867
g004748	chr19	4625096	4625193	-	Rce1	0.702929	0.706228	0.00329867
g004749	chr19	4785567	4787361	-	Rbm4,RP24-245M20.2	0.528938	0.512617	-0.0163212
g004749	chr19	4785567	4792398	-	Rbm4	0.471062	0.487383	0.0163212
g004750	chr19	4785567	4792398	-	Rbm4	0.440301	0.454001	0.0137004
g004750	chr19	4788042	4792398	-	Rbm4,RP24-245M20.2	0.559699	0.545999	-0.0137004
g004751	chr19	4792820	4793672	-	Rbm4,RP24-245M20.2	0.539682	0.562307	0.0226247
g004751	chr19	4792820	4793816	-	Rbm4	0.460318	0.437693	-0.0226247
g004752	chr19	4906218	4906354	-	Bbs1	0.381963	0.364051	-0.0179128
g004752	chr19	4906218	4906556	-	Bbs1	0.618037	0.635949	0.0179128
g004753	chr19	5093815	5093920	-	Cnih2	0.992433	0.990641	-0.00179142
g004753	chr19	5093815	5094284	-	Cnih2	0.00756709	0.00935851	0.00179142
g004754	chr19	5093815	5094284	-	Cnih2	0.0100431	0.0126627	0.00261955
g004754	chr19	5093974	5094284	-	Cnih2	0.0144098	0.0149046	0.00049476
g004754	chr19	5094032	5094284	-	Cnih2	0.975547	0.972433	-0.00311431
g004755	chr19	5094331	5094706	-	Cnih2	0.0219832	0.0214871	-0.00049607
g004755	chr19	5094331	5094732	-	Cnih2	0.978017	0.978513	0.00049607
g004756	chr19	5094800	5098183	-	Cnih2	0.972279	0.972231	-4.81229e-05
g004756	chr19	5094800	5098187	-	Cnih2	0.0277213	0.0277695	4.81229e-05
g004757	chr19	5110416	5111138	-	Klc2	0.980172	0.97968	-0.000491877
g004757	chr19	5110467	5111138	-	Klc2	0.0198278	0.0203196	0.000491877
g004758	chr19	5117432	5118122	-	Klc2	0.625464	0.620195	-0.00526926
g004758	chr19	5117469	5118122	-	Klc2	0.374536	0.379805	0.00526926
g004759	chr19	5288410	5291305	-	Sf3b2	0.0573731	0.0534442	-0.00392893
g004759	chr19	5288413	5291305	-	Sf3b2	0.942627	0.946556	0.00392893
g004760	chr19	5422975	5423331	-	Drap1	0.0136745	0.0128716	-0.000802906
g004760	chr19	5423025	5423331	-	Drap1	0.986325	0.987128	0.000802906
g004761	chr19	5423653	5423772	-	Drap1	0.981666	0.974807	-0.00685938
g004761	chr19	5423674	5423772	-	Drap1	0.0183336	0.025193	0.00685938
g004762	chr19	5498824	5510333	-	Snx32	0.967668	0.966524	-0.00114443
g004762	chr19	5498824	5510338	-	Snx32	0.0323318	0.0334762	0.00114443
g004763	chr19	5608712	5608802	-	Kat5	0.424742	0.445036	0.0202944
g004763	chr19	5608712	5609236	-	Kat5	0.575258	0.554964	-0.0202944
g004764	chr19	5608712	5609236	-	Kat5	0.563129	0.542342	-0.0207877
g004764	chr19	5608957	5609236	-	Kat5	0.436871	0.457658	0.0207877
g004765	chr19	5681553	5683277	-	Pcnxl3	0.579648	0.52527	-0.0543783
g004765	chr19	5681592	5683277	-	Pcnxl3	0.420352	0.47473	0.0543783
g004766	chr19	5684465	5684549	-	Pcnxl3	0.452388	0.420266	-0.0321219
g004766	chr19	5684468	5684549	-	Pcnxl3	0.547612	0.579734	0.0321219
g004767	chr19	5728829	5729237	-	Fam89b	0.139071	0.13726	-0.00181101
g004767	chr19	5728868	5729237	-	Fam89b,Sssca1	0.77484	0.751635	-0.023205
g004767	chr19	5728878	5729237	-	Fam89b	0.0860894	0.111105	0.025016
g004768	chr19	5759339	5759665	-	Scyl1	0.0878279	0.100731	0.0129036
g004768	chr19	5759342	5759665	-	Scyl1	0.912172	0.899269	-0.0129036
g004769	chr19	5759753	5759981	-	Scyl1	0.139174	0.140885	0.00171106
g004769	chr19	5759804	5759981	-	Scyl1	0.860826	0.859115	-0.00171106
g004770	chr19	5902768	5903731	-	Dpf2	0.801268	0.765414	-0.0358539
g004770	chr19	5902768	5904240	-	Dpf2	0.198732	0.234586	0.0358539
g004771	chr19	5902768	5904240	-	Dpf2	0.244084	0.290314	0.0462298
g004771	chr19	5903772	5904240	-	Dpf2	0.755916	0.709686	-0.0462298
g004772	chr19	6014468	6015106	-	Capn1	0.150203	0.285615	0.135412
g004772	chr19	6014468	6015736	-	Capn1	0.849797	0.714385	-0.135412
g004773	chr19	6068375	6068855	-	Tm7sf2,Vps51	0.900315	0.908292	0.00797714
g004773	chr19	6068441	6068855	-	Vps51	0.0996855	0.0917083	-0.00797714
g004774	chr19	6084461	6084795	-	Zfpl1	0.657862	0.663406	0.00554359
g004774	chr19	6084461	6084864	-	Zfpl1	0.342138	0.336594	-0.00554359
g004775	chr19	6907673	6907982	-	Prdx5	0.995158	0.992995	-0.00216343
g004775	chr19	6907673	6909459	-	Prdx5	0.00484173	0.00700516	0.00216343
g004776	chr19	6907673	6909459	-	Prdx5	0.00533579	0.00791777	0.00258198
g004776	chr19	6908116	6909459	-	Prdx5	0.994664	0.992082	-0.00258198
g004777	chr19	6938529	6938756	-	Gpr137	0.968154	0.952858	-0.0152958
g004777	chr19	6938529	6939012	-	Gpr137	0.0318461	0.0471419	0.0152958
g004778	chr19	6938529	6939012	-	Gpr137	0.0201338	0.0329787	0.0128449
g004778	chr19	6938874	6939012	-	Gpr137	0.979866	0.967021	-0.0128449
g004779	chr19	6939136	6939261	-	Gpr137	0.0410016	0.0340224	-0.00697917
g004779	chr19	6939140	6939261	-	Gpr137	0.958998	0.965978	0.00697917
g004780	chr19	6939686	6940352	-	Gpr137	0.0305548	0.0396037	0.00904893
g004780	chr19	6939754	6940352	-	Gpr137	0.969445	0.960396	-0.00904893
g004781	chr19	6940482	6941092	-	Gpr137	0.924046	0.89361	-0.0304362
g004781	chr19	6940854	6941092	-	Gpr137	0.0759537	0.10639	0.0304362
g004782	chr19	6979141	6979314	-	Fkbp2	0.101186	0.0846363	-0.0165501
g004783	chr19	6979141	6979314	-	Fkbp2	0.417995	0.377486	-0.0405095
g004782	chr19	6979141	6980394	-	Fkbp2	0.898814	0.915364	0.0165501
g004784	chr19	6979141	6980394	-	Fkbp2	0.849339	0.812179	-0.0371603
g004783	chr19	6979177	6979314	-	Fkbp2	0.582005	0.622514	0.0405095
g004785	chr19	6979177	6979314	-	Fkbp2	0.464133	0.398302	-0.0658309
g004784	chr19	6979177	6980394	-	Fkbp2	0.150661	0.187821	0.0371603
g004785	chr19	6979177	6980394	-	Fkbp2	0.535867	0.601698	0.0658309
g004786	chr19	6985495	6985805	-	Vegfb	0.554569	0.571539	0.0169697
g004786	chr19	6985596	6985805	-	Vegfb	0.445431	0.428461	-0.0169697
g004787	chr19	6985840	6986021	-	Vegfb	0.988811	0.982348	-0.00646288
g004787	chr19	6985840	6986290	-	Vegfb	0.0111893	0.0176522	0.00646288
g004788	chr19	6985840	6986290	-	Vegfb	0.00725395	0.0108007	0.00354676
g004788	chr19	6986094	6986290	-	Vegfb	0.992746	0.989199	-0.00354676
g004789	chr19	6986486	6986774	-	Vegfb	0.927006	0.938431	0.011425
g004789	chr19	6986486	6987352	-	Vegfb	0.0729943	0.0615693	-0.011425
g004790	chr19	6986486	6987352	-	Vegfb	0.0969432	0.0833636	-0.0135796
g004790	chr19	6986816	6987352	-	Vegfb	0.903057	0.916636	0.0135796
g004791	chr19	6989584	6989681	-	Dnajc4	0.197281	0.177438	-0.0198431
g004791	chr19	6989587	6989681	-	Dnajc4	0.802719	0.822562	0.0198431
g004792	chr19	6993526	6993662	-	Nudt22	0.916662	0.884804	-0.0318583
g004792	chr19	6993526	6994671	-	Nudt22	0.0833377	0.115196	0.0318583
g004793	chr19	6993526	6994671	-	Nudt22	0.11539	0.158282	0.0428917
g004793	chr19	6993759	6994671	-	Nudt22	0.88461	0.841718	-0.0428917
g004794	chr19	7277450	7278042	-	Mark2	0.947154	0.953038	0.00588461
g004794	chr19	7277450	7280998	-	Mark2	0.0528463	0.0469617	-0.00588461
g004795	chr19	7277450	7280998	-	Mark2	0.0651049	0.051769	-0.0133359
g004795	chr19	7278086	7280998	-	Mark2	0.860629	0.861224	0.000594773
g004796	chr19	7278086	7280998	-	Mark2	0.921568	0.935407	0.0138387
g004795	chr19	7280012	7280998	-	Mark2	0.0742662	0.0870073	0.0127411
g004796	chr19	7278086	7279986	-	Mark2	0.0784317	0.064593	-0.0138387
g004797	chr19	7281255	7281798	-	Mark2	0.412837	0.389695	-0.0231417
g004797	chr19	7281255	7282726	-	Mark2	0.587163	0.610305	0.0231417
g004798	chr19	7281255	7282726	-	Mark2	0.602334	0.645619	0.0432849
g004798	chr19	7281959	7282726	-	Mark2	0.397666	0.354381	-0.0432849
g004799	chr19	7435138	7456300	-	Rtn3	0.295119	0.263614	-0.0315045
g004799	chr19	7435138	7467811	-	Rtn3	0.073953	0.0684588	-0.00549418
g004800	chr19	7435138	7467811	-	Rtn3	0.360627	0.358518	-0.0021083
g004799	chr19	7435138	7482939	-	Rtn3	0.630928	0.667927	0.0369987
g004801	chr19	7435138	7482939	-	Rtn3	0.772705	0.786673	0.0139684
g004800	chr19	7457460	7467811	-	Rtn3	0.0455731	0.0378292	-0.00774393
g004800	chr19	7458423	7467811	-	Rtn3	0.5938	0.603653	0.00985223
g004801	chr19	7467867	7482939	-	Rtn3	0.226204	0.211883	-0.0143208
g004802	chr19	7467867	7482939	-	Rtn3	0.991939	0.994919	0.00297938
g004801	chr19	7474798	7482939	-	Rtn3	0.00109102	0.00144338	0.000352354
g004802	chr19	7467867	7474705	-	Rtn3	0.00806063	0.00508125	-0.00297938
g004803	chr19	10215102	10215274	-	Myrf	0.425705	0.391004	-0.0347018
g004803	chr19	10215105	10215274	-	Myrf	0.574295	0.608996	0.0347018
g004804	chr19	10225510	10228653	-	Myrf	0.815738	0.771832	-0.0439061
g004804	chr19	10225510	10229020	-	Myrf	0.184262	0.228168	0.0439061
g004805	chr19	10225510	10229020	-	Myrf	0.199774	0.215142	0.0153682
g004805	chr19	10228916	10229020	-	Myrf	0.800226	0.784858	-0.0153682
g004806	chr19	10517089	10517169	-	Sdhaf2	0.873476	0.884966	0.0114904
g004806	chr19	10517089	10517320	-	Sdhaf2	0.126524	0.115034	-0.0114904
g004807	chr19	10574935	10575240	-	Tmem138	0.26619	0.227866	-0.0383249
g004807	chr19	10575008	10575240	-	Tmem138	0.73381	0.772134	0.0383249
g004808	chr19	10863660	10863955	-	Tmem132a	0.858396	0.846136	-0.0122608
g004808	chr19	10863663	10863955	-	Tmem132a	0.141604	0.153864	0.0122608
g004809	chr19	11777170	11782800	-	Stx3	0.993195	0.899997	-0.0931985
g004809	chr19	11777170	11783026	-	Stx3	0.00680488	0.100003	0.0931985
g004810	chr19	11789631	11790048	-	Stx3	0.79237	0.733871	-0.0584981
g004810	chr19	11789631	11791746	-	Stx3	0.20763	0.266129	0.0584981
g004811	chr19	11790093	11803494	-	Stx3	0.50223	0.428319	-0.0739107
g004811	chr19	11791845	11803494	-	Stx3	0.49777	0.571681	0.0739107
g004812	chr19	12778043	12778624	-	Zfp91	0.0407864	0.0349741	-0.00581227
g004812	chr19	12778046	12778624	-	Zfp91	0.959214	0.965026	0.00581227
g004813	chr19	14517973	14544788	-	Tle4	0.755991	0.689709	-0.0662819
g004813	chr19	14517976	14544788	-	Tle4	0.244009	0.310291	0.0662819
g004814	chr19	14517976	14544788	-	Tle4	0.621948	0.772709	0.150761
g004814	chr19	14517976	14564389	-	Tle4	0.378052	0.227291	-0.150761
g004815	chr19	14517976	14564389	-	Tle4	0.142206	0.0948583	-0.0473478
g004815	chr19	14544862	14564389	-	Tle4	0.857794	0.905142	0.0473478
g004816	chr19	16620709	16635769	-	Vps13a	0.506603	0.453629	-0.0529743
g004816	chr19	16633162	16635769	-	Vps13a	0.493397	0.546371	0.0529743
g004817	chr19	21434305	21472368	-	Gda	0.0693549	0.0488311	-0.0205239
g004817	chr19	21434309	21472368	-	Gda	0.930645	0.951169	0.0205239
g004818	chr19	21598868	21619109	-	RP23-341M13.1	0.73909	0.792672	0.0535822
g004818	chr19	21598868	21652607	-	RP23-341M13.1	0.26091	0.207328	-0.0535822
g004819	chr19	21598868	21652607	-	RP23-341M13.1	0.278165	0.245759	-0.0324055
g004819	chr19	21619215	21652607	-	RP23-341M13.1	0.721835	0.754241	0.0324055
g004820	chr19	23214170	23214642	-	Smc5	0.5829	0.488902	-0.0939979
g004820	chr19	23214170	23214645	-	Smc5	0.4171	0.511098	0.0939979
g004821	chr19	24098315	24099453	-	Tjp2	0.594518	0.654126	0.0596081
g004821	chr19	24098315	24100702	-	Tjp2	0.405482	0.345874	-0.0596081
g004822	chr19	24098315	24100702	-	Tjp2	0.483639	0.419463	-0.0641759
g004822	chr19	24099563	24100702	-	Tjp2	0.516361	0.580537	0.0641759
g004823	chr19	24138832	24173955	-	Tjp2	0.649478	0.635144	-0.0143346
g004823	chr19	24138832	24193709	-	Tjp2	0.350522	0.364856	0.0143346
g004824	chr19	24267399	24268446	-	Fxn	0.247101	0.298049	0.0509484
g004824	chr19	24267399	24272347	-	Fxn	0.752899	0.701951	-0.0509484
g004825	chr19	24957990	24961317	-	Cbwd1	0.296482	0.305371	0.00888931
g004825	chr19	24957990	24961384	-	Cbwd1	0.703518	0.694629	-0.00888931
g004826	chr19	27900903	27923208	-	Rfx3	0.744639	0.75513	0.0104911
g004826	chr19	27900903	28010972	-	Rfx3	0.255361	0.24487	-0.0104911
g004827	chr19	27900903	28010972	-	Rfx3	0.458342	0.427515	-0.0308268
g004827	chr19	27923266	28010972	-	Rfx3	0.541658	0.572485	0.0308268
g004828	chr19	28963673	28963767	-	AC163993.2	0.719997	0.625004	-0.0949937
g004828	chr19	28963673	28963821	-	AC163993.2	0.280003	0.374996	0.0949937
g004829	chr19	29612679	29612769	-	Ermp1	0.928165	0.93236	0.0041947
g004829	chr19	29612682	29612769	-	Ermp1	0.071835	0.0676403	-0.0041947
g004830	chr19	29723505	29735116	-	RP24-408B13.1	0.691127	0.801129	0.110002
g004830	chr19	29723505	29743533	-	RP24-408B13.1	0.308873	0.198871	-0.110002
g004831	chr19	29723505	29743533	-	RP24-408B13.1	0.252256	0.165891	-0.0863654
g004831	chr19	29735205	29743533	-	RP24-408B13.1	0.747744	0.834109	0.0863654
g004832	chr19	29755017	29786249	-	RP24-408B13.1	0.50935	0.451485	-0.0578653
g004832	chr19	29755017	29805282	-	RP24-408B13.1	0.49065	0.548515	0.0578653
g004833	chr19	29755017	29805282	-	RP24-408B13.1	0.500003	0.576588	0.0765851
g004833	chr19	29786449	29805282	-	RP24-408B13.1	0.499997	0.423412	-0.0765851
g004834	chr19	32160363	32210828	-	Sgms1	0.339377	0.391056	0.0516788
g004834	chr19	32160363	32223509	-	Sgms1	0.660623	0.608944	-0.0516788
g004835	chr19	33580574	33582053	-	Lipo1	0.811755	0.801881	-0.00987454
g004835	chr19	33580574	33583047	-	Lipo1	0.188245	0.198119	0.00987454
g004836	chr19	34821223	34821713	-	Pank1	0.753182	0.785519	0.032337
g004836	chr19	34821223	34827120	-	Pank1	0.246818	0.214481	-0.032337
g004837	chr19	34821223	34827120	-	Pank1	0.275657	0.217631	-0.0580256
g004837	chr19	34821889	34827120	-	Pank1	0.724343	0.782369	0.0580256
g004838	chr19	34841109	34877686	-	Pank1	0.342376	0.307377	-0.0349998
g004838	chr19	34841109	34878524	-	Pank1	0.657624	0.692623	0.0349998
g004839	chr19	35960399	35969309	-	Htr7	0.903504	0.84404	-0.0594649
g004839	chr19	35960399	36041555	-	Htr7	0.0964955	0.15596	0.0594649
g004840	chr19	37088587	37105791	-	Cpeb3	0.862234	0.846608	-0.0156264
g004840	chr19	37088587	37126332	-	Cpeb3	0.137766	0.153392	0.0156264
g004841	chr19	37088587	37126332	-	Cpeb3	0.159376	0.186053	0.0266768
g004841	chr19	37105814	37126332	-	Cpeb3	0.840624	0.813947	-0.0266768
g004842	chr19	37126388	37139062	-	Cpeb3	0.779232	0.801345	0.0221134
g004842	chr19	37126388	37139131	-	Cpeb3	0.220768	0.198655	-0.0221134
g004843	chr19	37174985	37175893	-	Cpeb3	0.389898	0.512048	0.12215
g004843	chr19	37174985	37177908	-	Cpeb3	0.610102	0.487952	-0.12215
g004844	chr19	40299521	40300243	-	Sorbs1	0.111539	0.0905134	-0.0210256
g004845	chr19	40299521	40300243	-	Sorbs1	0.795941	0.746065	-0.0498762
g004844	chr19	40299521	40309581	-	Sorbs1	0.0989058	0.0709376	-0.0279682
g004846	chr19	40299521	40309581	-	Sorbs1	0.444283	0.403132	-0.0411506
g004844	chr19	40299521	40311669	-	Sorbs1	0.789555	0.838549	0.0489937
g004847	chr19	40299521	40311669	-	Sorbs1	0.67755	0.774907	0.0973569
g004845	chr19	40299653	40300243	-	Sorbs1	0.204059	0.253935	0.0498762
g004848	chr19	40299653	40300243	-	Sorbs1	0.17841	0.225106	0.0466952
g004846	chr19	40299653	40309581	-	.	0.555717	0.596868	0.0411506
g004848	chr19	40299653	40309581	-	.	0.82159	0.774894	-0.0466952
g004847	chr19	40300302	40311669	-	Sorbs1	0.0851683	0.0665254	-0.0186429
g004847	chr19	40310333	40311669	-	Sorbs1	0.237282	0.158568	-0.078714
g004849	chr19	40318068	40321793	-	Sorbs1	0.685575	0.68021	-0.00536502
g004849	chr19	40318068	40324747	-	Sorbs1	0.314425	0.31979	0.00536502
g004850	chr19	40318068	40324747	-	Sorbs1	0.319601	0.362814	0.043213
g004850	chr19	40321960	40324747	-	Sorbs1	0.680399	0.637186	-0.043213
g004851	chr19	40324832	40325471	-	Sorbs1	0.352913	0.25993	-0.0929831
g004851	chr19	40324832	40327450	-	Sorbs1	0.647087	0.74007	0.0929831
g004852	chr19	40324832	40327450	-	Sorbs1	0.775335	0.836396	0.0610609
g004852	chr19	40326937	40327450	-	Sorbs1	0.224665	0.163604	-0.0610609
g004853	chr19	40337035	40340045	-	Sorbs1	0.434742	0.293377	-0.141365
g004853	chr19	40337035	40344356	-	Sorbs1	0.137377	0.112774	-0.0246035
g004854	chr19	40337035	40344356	-	Sorbs1	0.358674	0.444184	0.0855105
g004853	chr19	40337035	40349899	-	Sorbs1	0.427881	0.593849	0.165969
g004855	chr19	40337035	40349899	-	Sorbs1	0.349321	0.550847	0.201527
g004854	chr19	40340146	40344356	-	Sorbs1	0.170557	0.136117	-0.0344397
g004856	chr19	40340146	40344356	-	Sorbs1	0.138041	0.128243	-0.00979853
g004854	chr19	40340750	40344356	-	Sorbs1	0.470769	0.419698	-0.0510707
g004855	chr19	40340146	40349899	-	Sorbs1	0.245692	0.160559	-0.0851333
g004856	chr19	40340146	40349899	-	Sorbs1	0.624424	0.624638	0.000214127
g004855	chr19	40344439	40349899	-	Sorbs1	0.404987	0.288594	-0.116393
g004856	chr19	40340146	40340685	-	Sorbs1	0.237535	0.247119	0.0095844
g004857	chr19	40352565	40361042	-	Sorbs1	0.0677647	0.08872	0.0209553
g004857	chr19	40352565	40361429	-	Sorbs1	0.155326	0.176569	0.0212439
g004858	chr19	40352565	40361429	-	Sorbs1	0.688073	0.702876	0.0148033
g004857	chr19	40352565	40363202	-	Sorbs1	0.77691	0.734711	-0.0421991
g004859	chr19	40352565	40363202	-	Sorbs1	0.799155	0.75702	-0.0421349
g004858	chr19	40361104	40361429	-	Sorbs1	0.311927	0.297124	-0.0148033
g004859	chr19	40361503	40363202	-	Sorbs1	0.200845	0.24298	0.0421349
g004860	chr19	40365166	40369690	-	Sorbs1	0.429906	0.502839	0.0729327
g004860	chr19	40365166	40373476	-	Sorbs1	0.570094	0.497161	-0.0729327
g004861	chr19	40365166	40373476	-	Sorbs1	0.593983	0.505236	-0.0887466
g004861	chr19	40369719	40373476	-	Sorbs1	0.406017	0.494764	0.0887466
g004862	chr19	40373617	40376645	-	Sorbs1	0.274053	0.213492	-0.0605601
g004862	chr19	40373617	40377654	-	Sorbs1	0.0521171	0.0834072	0.0312901
g004862	chr19	40373617	40382521	-	Sorbs1	0.67383	0.7031	0.02927
g004863	chr19	40373617	40382521	-	Sorbs1	0.753481	0.845313	0.0918322
g004863	chr19	40377016	40382521	-	Sorbs1	0.246519	0.154687	-0.0918322
g004864	chr19	40382633	40382756	-	Sorbs1	0.553471	0.53095	-0.0225209
g004864	chr19	40382633	40393388	-	Sorbs1	0.446529	0.46905	0.0225209
g004865	chr19	40382633	40393388	-	Sorbs1	0.463455	0.501217	0.0377626
g004865	chr19	40382782	40393388	-	Sorbs1	0.536545	0.498783	-0.0377626
g004866	chr19	40393516	40395679	-	Sorbs1	0.111279	0.154757	0.0434777
g004866	chr19	40393516	40398542	-	Sorbs1	0.888721	0.845243	-0.0434777
g004867	chr19	40393516	40398542	-	Sorbs1	0.861498	0.809449	-0.0520488
g004867	chr19	40395768	40398542	-	Sorbs1	0.138502	0.190551	0.0520488
g004868	chr19	41608455	41610801	-	Slit1	0.957315	0.970768	0.0134533
g004868	chr19	41608455	41614402	-	Slit1	0.0426854	0.0292321	-0.0134533
g004869	chr19	41608455	41614402	-	Slit1	0.0578362	0.0414997	-0.0163365
g004869	chr19	41611141	41614402	-	Slit1	0.942164	0.9585	0.0163365
g004870	chr19	41883824	41885647	-	Rrp12	0.511172	0.514281	0.00310936
g004870	chr19	41883901	41885647	-	Rrp12	0.488828	0.485719	-0.00310936
g004871	chr19	41926565	41928025	-	Exosc1	0.815355	0.864038	0.0486835
g004871	chr19	41926565	41931356	-	Exosc1	0.184645	0.135962	-0.0486835
g004872	chr19	41926565	41931356	-	Exosc1	0.213819	0.151914	-0.0619057
g004872	chr19	41928113	41931356	-	Exosc1	0.786181	0.848086	0.0619057
g004873	chr19	41954014	41954466	-	Mms19	0.593553	0.544427	-0.0491259
g004873	chr19	41954017	41954466	-	Mms19	0.406447	0.455573	0.0491259
g004874	chr19	42283474	42284123	-	Crtac1	0.0845721	0.0829387	-0.00163337
g004874	chr19	42283680	42284123	-	Crtac1	0.915428	0.917061	0.00163337
g004875	chr19	42284266	42287173	-	Crtac1	0.973871	0.972173	-0.00169739
g004875	chr19	42284266	42287853	-	Crtac1	0.0261292	0.0278266	0.00169739
g004876	chr19	42284266	42287853	-	Crtac1	0.0281204	0.0285161	0.000395715
g004876	chr19	42287215	42287853	-	Crtac1	0.97188	0.971484	-0.000395715
g004877	chr19	44133084	44135766	-	Cwf19l1	0.899438	0.874314	-0.0251237
g004877	chr19	44133084	44134346	-	Cwf19l1	0.100562	0.125686	0.0251237
g004878	chr19	44555014	44555317	-	Ndufb8	0.0231784	0.0262194	0.00304102
g004878	chr19	44555057	44555317	-	Ndufb8	0.976822	0.973781	-0.00304102
g004879	chr19	44687643	44695248	-	Gm26644	0.475219	0.450283	-0.024936
g004879	chr19	44693296	44695248	-	Gm26644	0.524781	0.549717	0.024936
g004880	chr19	45559716	45560197	-	Poll	0.177221	0.290906	0.113685
g004880	chr19	45559716	45560486	-	Poll	0.822779	0.709094	-0.113685
g004881	chr19	45591794	45630865	-	Fbxw4	0.963705	0.965598	0.00189306
g004881	chr19	45591794	45635735	-	Fbxw4	0.0362953	0.0344022	-0.00189306
g004882	chr19	45591794	45635735	-	Fbxw4	0.0542216	0.0463616	-0.00786002
g004882	chr19	45630959	45635735	-	Fbxw4	0.945778	0.953638	0.00786002
g004883	chr19	45761208	45762185	-	Mgea5	0.9504	0.962541	0.0121407
g004883	chr19	45761208	45765450	-	Mgea5	0.0496001	0.0374594	-0.0121407
g004884	chr19	45761208	45765450	-	Mgea5	0.0327908	0.0278793	-0.00491152
g004884	chr19	45762270	45765450	-	Mgea5	0.967209	0.972121	0.00491152
g004885	chr19	45794060	45794199	-	Kcnip2	0.00696989	0.00572504	-0.00124486
g004885	chr19	45794063	45794199	-	Kcnip2	0.99303	0.994275	0.00124486
g004886	chr19	45795704	45796279	-	Kcnip2	0.894881	0.89418	-0.000701264
g004886	chr19	45795704	45797091	-	Kcnip2	0.0360385	0.0332198	-0.00281865
g004887	chr19	45795704	45797091	-	Kcnip2	0.0540541	0.0499293	-0.00412479
g004886	chr19	45795704	45815731	-	Kcnip2	0.0690804	0.0726004	0.00351991
g004888	chr19	45795704	45815731	-	Kcnip2	0.100194	0.104074	0.00387967
g004887	chr19	45796332	45797091	-	Kcnip2	0.945946	0.950071	0.00412479
g004888	chr19	45797186	45815731	-	Kcnip2	0.899806	0.895926	-0.00387967
