group_id	chrom	loc	strand	gene_name	structure	llr	p_value	q_value
g006056	chr3	79112302	-	Rapgef2	i	7.04531	0.000871485	0.0327316
g006057	chr3	80688714	-	Gria2	i	0.195801	0.822176	1
g006058	chr3	80689351	-	Gria2	i	1.22398	0.294058	0.825781
g006059	chr3	80691320	-	Gria2	o	0.00067217	0.999328	1
g006060	chr3	80690518	-	Gria2	i	0.465732	0.627675	1
g006061	chr3	80692285	-	Gria2	o	1.0316	0.356436	0.902682
g006062	chr3	80845257	-	Glrb	i	0.81919	0.440788	0.994465
g006063	chr3	80850908	-	Glrb	o	3.10243	0.184363	0.669575
g006064	chr3	80911968	-	Glrb	o	0.896309	0.616543	1
g006065	chr3	80879732	-	Glrb	i	1.07849	0.340108	0.883315
g006066	chr3	82541494	-	Npy2r	i	0.6852	0.50399	1
g006067	chr3	82547837	-	Npy2r	o	0.414089	0.660942	1
g006068	chr3	84171530	-	Trim2	i	0.429494	0.650838	1
g006069	chr3	84210354	-	Trim2	i	10.0371	0.00121031	0.0396066
g006070	chr3	86787412	-	Dclk2	i	6.16623	0.00632691	0.103478
g006071	chr3	86824636	-	Dclk2	o	0.000362405	0.999638	1
g006072	chr3	86824730	-	Dclk2	i	5.42112	0.0044222	0.0838305
g006073	chr3	86831733	-	Dclk2	o	4.66142	0.00945299	0.13069
g006074	chr3	87997855	-	Bcan	i	0.0272854	0.973083	1
g006075	chr3	88056776	-	Apoa1bp	i	0.627673	0.533833	1
g006076	chr3	88412897	-	Slc25a44	i	1.25557	0.284913	0.818367
g006077	chr3	88420501	-	Slc25a44	o	3.83723	0.0532414	0.346201
g006078	chr3	88421138	-	Slc25a44	i	2.05434	0.249966	0.768173
g006079	chr3	88454846	-	Sema4a	i	0.441363	0.64316	1
g006080	chr3	88552517	-	Lamtor2	i	0.0583944	0.943278	1
g006081	chr3	88748010	-	Syt11	i	2.20939	0.109768	0.511549
g006082	chr3	88761726	-	Syt11	o	0.934664	0.392718	0.943329
g006083	chr3	88832264	-	RP23-199B2.4	o	2.34874	0.319769	0.859333
g006084	chr3	88808272	-	RP23-199B2.4	i	1.73683	0.324194	0.863505
g006085	chr3	88811214	-	RP23-199B2.4	o	0.00964559	0.990401	1
g006086	chr3	88887271	-	RP23-51N3.3	i	0.00152686	0.998474	1
g006087	chr3	88925411	-	Dap3	i	1.74252	0.175079	0.65227
g006088	chr3	88927011	-	Dap3	o	2.16206	0.115088	0.525766
g006089	chr3	89089767	-	Rusc1	i	3.27077	0.0379772	0.287452
g006090	chr3	89237919	-	Trim46	i	0.596727	0.550611	1
g006091	chr3	89238898	-	Trim46	o	0.678066	0.507598	1
g006092	chr3	89244411	-	Trim46	i	1.13066	0.51997	1
g006093	chr3	89268673	-	Slc50a1	o	1.84371	0.158229	0.622095
g006094	chr3	89270139	-	Slc50a1	i	0.00203681	0.997965	1
g006095	chr3	89315567	-	Efna3	i	0.000165084	0.999835	1
g006096	chr3	89316070	-	Efna3	o	0.0260198	0.974316	1
g006097	chr3	89340179	-	Adam15	i	0.0224606	0.97779	1
g006098	chr3	89341508	-	Adam15	o	0.556456	0.573237	1
g006099	chr3	89340472	-	Adam15	i	0.682456	0.505374	1
g006100	chr3	89340863	-	Adam15	o	1.76333	0.171473	0.644541
g006101	chr3	89411380	-	Flad1	i	2.25212	0.105176	0.501972
g006102	chr3	89959049	-	Atp8b2	i	1.71684	0.179634	0.661851
g006103	chr3	89997738	-	Hax1	o	0.802739	0.4481	1
g006104	chr3	90002279	-	Ubap2l	o	2.02449	0.256223	0.777797
g006105	chr3	90000991	-	Ubap2l	i	1.24647	0.287519	0.819558
g006106	chr3	90003245	-	Ubap2l	o	0.268958	0.764176	1
g006107	chr3	90008256	-	Ubap2l	o	0.0305083	0.969952	1
g006108	chr3	90028377	-	Ubap2l	i	5.13751	0.0163673	0.184566
g006109	chr3	90034065	-	Ubap2l	o	1.76034	0.171986	0.645547
g006110	chr3	90038465	-	Ubap2l	i	2.61882	0.0728888	0.410526
g006111	chr3	90047899	-	Ubap2l	i	2.79852	0.0609	0.372828
g006112	chr3	90213301	-	Rps27	i	1.01835	0.36119	0.908458
g006113	chr3	90490594	-	Snapin	i	0.283422	0.753202	1
g006114	chr3	90500107	-	Chtop	i	0.938786	0.598202	1
g006115	chr3	90503096	-	Chtop	o	0.130808	0.877386	1
g006116	chr3	90506108	-	Chtop	o	0.00164702	0.998354	1
g006117	chr3	90511364	-	S100a1	i	5.7633	0.00314073	0.0691402
g006118	chr3	90514201	-	S100a1	o	6.18889	0.00205211	0.0537908
g006119	chr3	94502170	-	Snx27	o	0.0732737	0.929346	1
g006120	chr3	95033764	-	Psmd4	i	0.373183	0.688539	1
g006121	chr3	95106376	-	Pip5k1a	o	0.108075	0.974941	1
g006122	chr3	95738239	-	Ecm1	o	0.0864629	0.91717	1
g006123	chr3	95888141	-	AC092855.1	o	0.768966	0.463492	1
g006124	chr3	96707650	-	Nudt17	i	0.078247	0.924736	1
g006125	chr3	96707992	-	Nudt17	o	0.0425289	0.958363	1
g006126	chr3	97207147	-	Bcl9	o	0.898832	0.407045	0.960422
g006127	chr3	97213874	-	Bcl9	i	1.70011	0.182664	0.666692
g006128	chr3	97703418	-	Pde4dip	i	0.000358026	0.999642	1
g006129	chr3	97710221	-	Pde4dip	o	0.919312	0.870993	1
g006130	chr3	97707057	-	Pde4dip	i	0.000206436	0.999794	1
g006131	chr3	97730827	-	Pde4dip	o	0.637623	0.528547	1
g006132	chr3	97758930	-	Pde4dip	i	0.0250911	0.975221	1
g006133	chr3	97824215	-	Pde4dip	o	0.188602	0.828116	1
g006134	chr3	97843714	-	Pde4dip	i	0.0562726	0.945281	1
g006135	chr3	103758760	-	Hipk1	i	6.14034	0.00215419	0.0548772
g006136	chr3	103761671	-	Hipk1	i	0.178587	0.836451	1
g006137	chr3	104463859	-	Lrig2	o	0.242928	0.784328	1
g006138	chr3	107445430	-	Kcnc4	o	1.46676	0.230673	0.745129
g006139	chr3	107477418	-	Slc6a17	i	1.42016	0.241676	0.758782
g006140	chr3	107493059	-	Slc6a17	o	1.33925	0.262043	0.786129
g006141	chr3	107500740	-	Slc6a17	i	0.0818154	0.921442	1
g006142	chr3	107675011	-	Ahcyl1	o	0.173712	0.840539	1
g006143	chr3	107677831	-	Ahcyl1	i	0.00126267	0.998738	1
g006144	chr3	107750311	-	Csf1	o	0.490607	0.612255	1
g006145	chr3	107894215	-	AC079042.1	i	0.852166	0.42649	0.980573
g006146	chr3	107894589	-	AC079042.1	o	0.0105095	0.989546	1
g006147	chr3	107894861	-	AC079042.1	o	5.55813	0.0111136	0.146524
g006148	chr3	107894228	-	AC079042.1	i	7.56866	0.00170298	0.0484245
g006149	chr3	107895643	-	AC079042.1	o	2.96762	0.0514254	0.339661
g006150	chr3	108012778	-	Gstm1	i	3.20397	0.0406008	0.300163
g006151	chr3	108016328	-	Gstm1	o	0.298357	0.742036	1
g006152	chr3	108075359	-	Ampd2	i	0.200703	0.818155	1
g006153	chr3	108085247	-	Ampd2	o	3.25727	0.0384932	0.289593
g006154	chr3	108393510	-	Celsr2	i	0.0103107	0.989742	1
g006155	chr3	108393936	-	Celsr2	o	0.602249	0.547579	1
g006156	chr3	108427389	-	Sars	i	0.276944	0.758097	1
g006157	chr3	108428174	-	Sars	o	0.023008	0.977255	1
g006158	chr3	108560318	-	Tmem167b	i	0.158432	0.853481	1
g006159	chr3	108905334	-	Prpf38b	i	5.66534	0.00346397	0.0730619
g006160	chr3	108908083	-	Prpf38b	i	5.28318	0.00507625	0.0928822
g006161	chr3	108908404	-	Prpf38b	i	2.50419	0.0817417	0.437884
g006162	chr3	109782911	-	Ntng1	i	3.83847	0.0531822	0.346201
g006163	chr3	109851765	-	Ntng1	o	4.61522	0.0263788	0.236847
g006164	chr3	113608340	-	Rnpc3	o	0.338909	0.712547	1
g006165	chr3	115881838	-	RP24-155C13.1	i	0.458087	0.632492	1
g006166	chr3	115887776	-	RP24-155C13.1	o	1.17348	0.503583	1
g006167	chr3	116124383	-	Vcam1	o	0.0126563	0.987423	1
g006168	chr3	116506835	-	Rtca	o	1.31338	0.268911	0.797185
g006169	chr3	117782376	-	Snx7	i	2.23331	0.107173	0.505408
g006170	chr3	117829577	-	Snx7	o	1.99328	0.136248	0.574998
g006171	chr3	119720607	-	Ptbp2	o	1.47093	0.229711	0.743856
g006172	chr3	119740315	-	Ptbp2	o	0.0437666	0.957177	1
g006173	chr3	122549265	-	Fnbp1l	i	0.451087	0.636935	1
g006174	chr3	122557903	-	Fnbp1l	o	0.381643	0.682739	1
g006175	chr3	123552680	-	Ndst3	i	0.126569	0.881113	1
g006176	chr3	126923971	-	Ank2	i	2.82014	0.0595977	0.368647
g006177	chr3	126929722	-	Ank2	o	3.26329	0.0382624	0.288637
g006178	chr3	126940146	-	Ank2	i	1.42469	0.240583	0.757407
g006179	chr3	126950735	-	Ank2	o	0.736244	0.478909	1
g006180	chr3	126962405	-	Ank2	i	1.88169	0.152333	0.609389
g006181	chr3	126964938	-	Ank2	o	1.41662	0.242533	0.75898
g006182	chr3	126965162	-	Ank2	i	8.53003	0.000686922	0.0287332
g006183	chr3	126971003	-	Ank2	o	0.859252	0.423479	0.97735
g006184	chr3	126976051	-	Ank2	o	3.97103	0.018854	0.19956
g006185	chr3	126997951	-	Ank2	i	1.9763	0.138581	0.579547
g006186	chr3	127011051	-	Ank2	i	4.24488	0.0143375	0.17122
g006187	chr3	127013239	-	Ank2	o	4.223	0.0146546	0.173627
g006188	chr3	127023390	-	Ank2	i	1.23069	0.29209	0.825145
g006189	chr3	127032116	-	Ank2	o	0.655694	0.726431	1
g006190	chr3	127029317	-	Ank2	i	0.00995182	0.990098	1
g006191	chr3	127048280	-	Ank2	i	8.52087	0.000199266	0.0140703
g006192	chr3	127052688	-	Ank2	o	8.96351	0.000127996	0.0104641
g006193	chr3	127104862	-	Ank2	i	14.5078	2.3024e-05	0.00350036
g006194	chr3	127339132	-	Ank2	o	2.40253	0.0904888	0.464564
g006195	chr3	127813295	-	Ap1ar	i	4.41803	0.0120579	0.154521
g006196	chr3	127816910	-	Ap1ar	o	5.01701	0.0066243	0.105821
g006197	chr3	130011872	-	Sec24b	i	0.0755434	0.927239	1
g006198	chr3	130033831	-	Sec24b	o	0.284304	0.752538	1
g006199	chr3	135585515	-	Nfkb1	i	0.717451	0.487994	1
g006200	chr3	135590316	-	Nfkb1	o	0.259333	0.771566	1
g006201	chr3	138125245	-	Mttp	i	0.182509	0.833177	1
g006202	chr3	138134000	-	Mttp	o	0.107669	0.897925	1
g006203	chr3	138956194	-	Rap1gds1	o	1.24334	0.28842	0.820904
g006204	chr3	138965996	-	Rap1gds1	i	11.8753	2.81599e-05	0.0038845
g006205	chr3	139015546	-	Rap1gds1	o	8.00071	0.000335225	0.0192806
g006206	chr3	141880516	-	Bmpr1b	i	2.29943	0.100316	0.490052
g006207	chr3	142303943	-	Pdlim5	o	2.35123	0.0952522	0.476263
g006208	chr3	142304469	-	Pdlim5	i	5.76689	0.00312949	0.0691402
g006209	chr3	142312123	-	Pdlim5	o	2.61637	0.0730677	0.410837
g006210	chr3	142314406	-	Pdlim5	o	0.757072	0.469038	1
g006211	chr3	142811602	-	Pkn2	i	0.710147	0.491572	1
g006212	chr3	142820537	-	Pkn2	o	1.45962	0.232324	0.74703
g006213	chr3	144202051	-	Lmo4	i	1.98728	0.137068	0.576839
g006214	chr3	144435462	-	Hs2st1	o	1.53137	0.216238	0.725268
g006215	chr3	144697467	-	Sh3glb1	i	0.87635	0.416299	0.97072
g006216	chr3	144705513	-	Sh3glb1	o	0.822255	0.64934	1
g006217	chr3	144699877	-	Sh3glb1	i	0.055799	0.945729	1
g006218	chr3	146757768	-	Prkacb	i	11.0483	6.22797e-05	0.00728049
g006219	chr3	148817928	-	Adgrl2	i	0.72877	0.482502	1
g006220	chr3	148822955	-	Adgrl2	o	2.86245	0.0571286	0.361642
g006221	chr3	148826533	-	Adgrl2	i	1.80979	0.163688	0.632311
g006222	chr3	148828477	-	Adgrl2	o	1.10886	0.329934	0.871512
g006223	chr3	148847032	-	Adgrl2	i	2.35129	0.095246	0.476263
g006224	chr3	148850836	-	Adgrl2	o	1.83745	0.159223	0.623673
g006225	chr3	152186983	-	Dnajb4	i	2.33649	0.0966661	0.47914
g006226	chr3	152209835	-	Dnajb4	o	0.663621	0.722675	1
g006227	chr3	152472757	-	Ak5	o	0.0507545	0.950512	1
g006228	chr3	152526718	-	Ak5	o	5.55247	0.0111717	0.147106
g006229	chr3	152846261	-	St6galnac5	o	5.45545	0.00427296	0.0830985
g006230	chr3	152981058	-	St6galnac5	o	0.177483	0.837375	1
g006231	chr3	153909349	-	Rabggtb	o	1.2766	0.278986	0.810137
g006232	chr3	153909598	-	Rabggtb	i	0.000667894	0.999332	1
g006233	chr3	153910261	-	Rabggtb	o	0.221728	0.801133	1
g006234	chr3	155091558	-	Fpgt	i	0.862245	0.422213	0.97661
g006235	chr3	158012310	-	Srsf11	o	0.962089	0.382094	0.930127
g006236	chr3	158013952	-	Srsf11	o	0.0272015	0.973165	1
g006237	chr3	158022950	-	Srsf11	i	0.270592	0.762928	1
g006238	chr3	158135409	-	Lrrc7	i	0.0907606	0.913236	1
g006239	chr3	158160233	-	Lrrc7	o	0.133772	0.87479	1
g006240	chr3	158353467	-	Lrrc7	i	0.00374493	0.996262	1
g006241	chr3	158452692	-	Lrrc7	o	0.422549	0.655374	1
g006242	chr3	13471943	+	Ralyl	i	0.0016773	0.998324	1
g006243	chr3	13776825	+	Ralyl	o	1.06209	0.547038	1
g006244	chr3	14039714	+	Ralyl	o	0.618888	0.538543	1
g006245	chr3	14129671	+	Ralyl	i	0.992275	0.57562	1
g006246	chr3	14181038	+	Ralyl	o	0.574073	0.563227	1
g006247	chr3	14563094	+	Lrrcc1	i	0.0011296	0.998871	1
g006248	chr3	16189563	+	Ythdf3	i	14.129	7.30924e-07	0.000307602
g006249	chr3	16203826	+	Ythdf3	o	9.13097	0.00010826	0.00958746
g006250	chr3	19206550	+	Mtfr1	i	0.187084	0.829374	1
g006251	chr3	19211468	+	Mtfr1	o	0.133989	0.8746	1
g006252	chr3	19973929	+	Cp	i	0.00828477	0.991749	1
g006253	chr3	19989218	+	Cp	i	0.425312	0.653566	1
g006254	chr3	28623108	+	Tnik	i	0.93839	0.391257	0.941326
g006255	chr3	28630431	+	Tnik	o	0.76122	0.467096	1
g006256	chr3	28805543	+	Rpl22l1	i	1.9228	0.146198	0.596643
g006257	chr3	28806592	+	Rpl22l1	i	1.64418	0.193172	0.684507
g006258	chr3	29153601	+	Egfem1	i	0.225935	0.79777	1
g006259	chr3	30818936	+	Sec62	i	0.030243	0.97021	1
g006260	chr3	31116816	+	Skil	o	2.76323	0.0630876	0.378963
g006261	chr3	33803204	+	Ttc14	i	0.0391545	0.961602	1
g006262	chr3	33804000	+	Ttc14	o	0.30239	0.73905	1
g006263	chr3	34064319	+	Fxr1	i	8.50958	0.000700358	0.0290097
g006264	chr3	34068161	+	Fxr1	o	0.639248	0.527689	1
g006265	chr3	34068917	+	Fxr1	o	7.74117	0.000434564	0.0221944
g006266	chr3	34638639	+	Sox2ot	i	0.468762	0.625776	1
g006267	chr3	34675669	+	Sox2ot	o	0.00292849	0.997076	1
g006268	chr3	35839214	+	Atp11b	i	0.278871	0.906035	1
g006269	chr3	35843571	+	Atp11b	o	0.948749	0.387225	0.937079
g006270	chr3	35849434	+	Atp11b	o	0.118384	0.888355	1
g006271	chr3	36561103	+	Exosc9	o	0.46854	0.625915	1
g006272	chr3	36949212	+	RP23-243E17.1	i	0.793627	0.452202	1
g006273	chr3	37032365	+	RP23-243E17.1	o	1.99603	0.135873	0.574567
g006274	chr3	37032526	+	RP23-243E17.1	i	1.34394	0.260817	0.784463
g006275	chr3	37528322	+	Spata5	i	5.05307	0.00638972	0.104065
g006276	chr3	37578752	+	Spata5	o	5.44043	0.00433763	0.0831782
g006277	chr3	41581195	+	Jade1	o	0.269997	0.763382	1
g006278	chr3	45392874	+	Pcdh10	i	0.236284	0.924876	1
g006279	chr3	53231730	+	Lhfp	o	0.251712	0.777469	1
g006280	chr3	54279863	+	Trpc4	o	1.78076	0.312871	0.851234
g006281	chr3	54317572	+	Trpc4	i	0.706585	0.493326	1
g006282	chr3	54698659	+	Supt20	i	0.443715	0.641648	1
g006283	chr3	54715689	+	Supt20	i	0.617135	0.539488	1
g006284	chr3	55116984	+	Spg20	o	0.441541	0.643045	1
g006285	chr3	55121797	+	Spg20	i	0.712635	0.490351	1
g006286	chr3	55126534	+	Spg20	o	0.00675279	0.99327	1
g006287	chr3	55128375	+	Spg20	i	0.2348	0.790729	1
g006288	chr3	55135410	+	Spg20	o	0.404182	0.667522	1
g006289	chr3	55463001	+	Dclk1	o	5.01338	0.00664841	0.105821
g006290	chr3	55463095	+	Dclk1	i	0.314767	0.729959	1
g006291	chr3	55477805	+	Dclk1	o	0.0550264	0.94646	1
g006292	chr3	55480334	+	Dclk1	o	0.810384	0.444687	0.997559
g006293	chr3	55516986	+	Dclk1	i	0.124985	0.88251	1
g006294	chr3	55533570	+	Dclk1	o	1.61711	0.198472	0.695579
g006295	chr3	57736200	+	Rnf13	i	0.180218	0.835088	1
g006296	chr3	57764257	+	Rnf13	o	0.87722	0.415937	0.970273
g006297	chr3	57764382	+	Rnf13	i	1.572	0.20763	0.712202
g006298	chr3	57802447	+	Rnf13	o	1.19514	0.302661	0.837533
g006299	chr3	58417613	+	Tsc22d2	i	0.0032322	0.996773	1
g006300	chr3	58459331	+	Tsc22d2	o	0.00420816	0.995801	1
g006301	chr3	58537608	+	Eif2a	i	3.27709	0.0377379	0.286672
g006302	chr3	58541040	+	Eif2a	o	3.26276	0.0382824	0.288637
g006303	chr3	60528756	+	Mbnl1	o	0.0601662	0.941608	1
g006304	chr3	60595764	+	Mbnl1	i	0.0860857	0.917516	1
g006305	chr3	60603694	+	Mbnl1	o	0.00130233	0.998699	1
g006306	chr3	60613520	+	Mbnl1	i	1.89946	0.14965	0.603932
g006307	chr3	60615620	+	Mbnl1	o	0.0287419	0.971667	1
g006308	chr3	60615773	+	Mbnl1	i	1.41443	0.418772	0.974364
g006309	chr3	60622146	+	Mbnl1	o	1.27875	0.278384	0.809794
g006310	chr3	60625124	+	Mbnl1	o	0.499719	0.606701	1
g006311	chr3	67350015	+	Rsrc1	i	1.89051	0.150994	0.606537
g006312	chr3	67356221	+	Rsrc1	o	3.83133	0.0216808	0.215337
g006313	chr3	68494574	+	RP24-100C12.5,Schip1	o	0.531004	0.588014	1
g006314	chr3	68596150	+	Schip1	o	6.3823	0.00169123	0.0482206
g006315	chr3	69722466	+	Nmd3	i	0.0851488	0.918376	1
g006316	chr3	69726361	+	Nmd3	o	0.325405	0.722235	1
g006317	chr3	73066582	+	RP23-275B16.1	i	0.00511042	0.994903	1
g006318	chr3	75614454	+	Serpini1	o	0.873646	0.417427	0.972055
g006319	chr3	76145090	+	Fstl5	i	0.0149832	0.985129	1
g006320	chr3	82380246	+	Map9	i	0.817765	0.441417	0.994465
g006321	chr3	82383208	+	Map9	o	1.14294	0.31888	0.85782
g006322	chr3	82383977	+	Map9	i	0.214993	0.806547	1
g006323	chr3	84864011	+	Fbxw7	i	2.87383	0.0564824	0.359064
g006324	chr3	84903501	+	Fbxw7	o	3.72088	0.0242126	0.226156
g006325	chr3	84954875	+	Fbxw7	o	0.0941568	0.91014	1
g006326	chr3	85576014	+	Gatb	i	0.757465	0.468853	1
g006327	chr3	86080395	+	Sh3d19	o	1.13535	0.32131	0.861056
g006328	chr3	86737171	+	Lrba	i	2.95198	0.0522364	0.342791
g006329	chr3	87525659	+	Etv3	i	1.0281	0.357688	0.903329
g006330	chr3	87618792	+	Arhgef11	i	1.11787	0.326976	0.867401
g006331	chr3	87683486	+	Arhgef11	o	0.0158515	0.984273	1
g006332	chr3	87698064	+	Arhgef11	i	3.48714	0.0305882	0.256838
g006333	chr3	87702158	+	Arhgef11	o	4.12719	0.0161282	0.183583
g006334	chr3	87717174	+	Arhgef11	i	0.265955	0.766474	1
g006335	chr3	87717520	+	Arhgef11	i	2.90954	0.0545007	0.350276
g006336	chr3	87722357	+	Arhgef11	o	3.68419	0.0251176	0.230595
g006337	chr3	87913091	+	Hdgf	o	1.00205	0.367126	0.912264
g006338	chr3	87913451	+	Hdgf	i	1.12186	0.325675	0.866353
g006339	chr3	87914052	+	Hdgf	o	0.344348	0.708682	1
g006340	chr3	87921817	+	Mrpl24	o	0.705817	0.70281	1
g006341	chr3	88155678	+	Mef2d	o	1.91489	0.147357	0.599919
g006342	chr3	88161381	+	Mef2d	i	0.0690087	0.933319	1
g006343	chr3	88162958	+	Mef2d	o	0.110458	0.895424	1
g006344	chr3	88201229	+	RP23-168E14.4	i	0.213623	0.807653	1
g006345	chr3	88203093	+	RP23-168E14.4	o	0.186647	0.829737	1
g006346	chr3	88227624	+	RP23-168E14.7	i	2.43302	0.0877714	0.458284
g006347	chr3	88229012	+	RP23-168E14.7	o	1.47516	0.228742	0.743856
g006348	chr3	88629787	+	Arhgef2	o	7.38496	0.00202421	0.0533752
g006349	chr3	88632913	+	Arhgef2	o	3.75214	0.0234674	0.222834
g006350	chr3	88708941	+	2810403A07Rik	i	4.13725	0.0159667	0.182395
g006351	chr3	88717470	+	Rit1	i	0.0148959	0.985214	1
g006352	chr3	88789398	+	AC134246.2	i	0.756601	0.469259	1
g006353	chr3	88799615	+	AC134246.2	o	0.176693	0.838037	1
g006354	chr3	88846579	+	Gon4l	i	0.561405	0.570407	1
g006355	chr3	88868750	+	Gon4l	o	1.70385	0.181982	0.665726
g006356	chr3	88869843	+	Gon4l	i	0.204085	0.815393	1
g006357	chr3	88880071	+	Gon4l	o	0.0784763	0.924524	1
g006358	chr3	89168923	+	Clk2	i	0.155357	0.85611	1
g006359	chr3	89178067	+	Scamp3	i	1.00734	0.365189	0.910956
g006360	chr3	89184996	+	Fam189b	i	0.293771	0.745447	1
g006361	chr3	89203086	+	Gba	i	2.29295	0.100968	0.491572
g006362	chr3	89246515	+	Krtcap2	i	2.10196	0.122217	0.543176
g006363	chr3	89246778	+	Krtcap2	o	0.185456	0.830726	1
g006364	chr3	89259591	+	Dpm3	i	0.00917319	0.990869	1
g006365	chr3	89439517	+	Pbxip1	o	0.054832	0.946644	1
g006366	chr3	89734842	+	Adar	o	0.60899	0.5439	1
g006367	chr3	89745820	+	Adar	o	0.591219	0.553652	1
g006368	chr3	90053609	+	AC163616.2	i	0.881671	0.622945	1
g006369	chr3	90056529	+	AC163616.2	o	0.583627	0.557871	1
g006370	chr3	90058485	+	AC163616.2	o	0.507383	0.602069	1
g006371	chr3	90090079	+	Tpm3	i	2.06383	0.248005	0.765629
g006372	chr3	90099528	+	Tpm3	o	1.04547	0.351525	0.897669
g006373	chr3	90222237	+	Rab13	o	6.34782	0.00175056	0.0492183
g006374	chr3	90263171	+	Crtc2	o	2.44216	0.0869729	0.455925
g006375	chr3	90541994	+	S100a16	o	0.557715	0.572516	1
g006376	chr3	94446737	+	Mrpl9	i	0.0212868	0.978938	1
g006377	chr3	94447786	+	Mrpl9	o	0.125352	0.882186	1
g006378	chr3	94484817	+	Celf3	o	3.46615	0.0312372	0.260005
g006379	chr3	94484865	+	Celf3	i	0.0748211	0.92791	1
g006380	chr3	94487284	+	Celf3	i	0.315604	0.729348	1
g006381	chr3	94487852	+	Celf3	i	0.000326717	0.999673	1
g006382	chr3	94854074	+	Pogz	i	0.114185	0.892093	1
g006383	chr3	94860796	+	Pogz	o	0.167712	0.845598	1
g006384	chr3	94984919	+	Pi4kb	i	0.0108803	0.989179	1
g006385	chr3	94992966	+	Pi4kb	o	2.66468	0.0696218	0.40039
g006386	chr3	95320062	+	Cers2	o	0.568607	0.566314	1
g006387	chr3	95460421	+	Arnt	i	2.32798	0.0974924	0.481391
g006388	chr3	95470177	+	Arnt	o	1.17141	0.30993	0.846734
g006389	chr3	95526925	+	Ctss	i	0.224576	0.798855	1
g006390	chr3	95628541	+	Ensa	o	7.24942	0.000710589	0.0292035
g006391	chr3	95944307	+	Anp32e	o	0.103559	0.901622	1
g006392	chr3	96136474	+	Otud7b	o	1.50413	0.390353	0.940656
g006393	chr3	96140605	+	Otud7b	i	6.0541	0.00234822	0.0584057
g006394	chr3	96558485	+	Txnip	i	0.645076	0.524622	1
g006395	chr3	96597366	+	Ankrd34a	o	0.767751	0.464056	1
g006396	chr3	96630361	+	Rbm8a	i	0.712691	0.490323	1
g006397	chr3	96636674	+	Pex11b	o	0.644536	0.524906	1
g006398	chr3	96727910	+	Rnf115	i	0.535283	0.585504	1
g006399	chr3	96757977	+	Rnf115	o	1.01431	0.362653	0.909095
g006400	chr3	100196597	+	Gdap2	i	2.01378	0.133483	0.569862
g006401	chr3	103038692	+	Csde1	o	0.297798	0.742451	1
g006402	chr3	103040042	+	Csde1	i	1.51077	0.22074	0.731465
g006403	chr3	103041145	+	Csde1	o	3.24407	0.0390047	0.292285
g006404	chr3	103352155	+	Trim33	i	1.03943	0.353657	0.899837
g006405	chr3	103353697	+	Trim33	o	2.49614	0.0824024	0.440097
g006406	chr3	105665546	+	Kcnd3	i	3.08658	0.0456578	0.319554
g006407	chr3	105668080	+	Kcnd3	o	3.68435	0.0251134	0.230595
g006408	chr3	106552280	+	Dram2	i	0.709955	0.491666	1
g006409	chr3	106734358	+	Lrif1	o	1.46525	0.402467	0.955074
g006410	chr3	107103184	+	Kcna2	o	0.350275	0.704495	1
g006411	chr3	107896626	+	Gstm5	o	0.0371987	0.963485	1
g006412	chr3	108186678	+	Amigo1	i	0.295977	0.743804	1
g006413	chr3	108331960	+	Sort1	i	1.01114	0.363803	0.910772
g006414	chr3	108354241	+	Sort1	i	2.92781	0.0535142	0.346475
g006415	chr3	108356231	+	Sort1	o	3.05737	0.0470113	0.324705
g006416	chr3	108619292	+	Wdr47	i	0.413545	0.661301	1
g006417	chr3	108661355	+	Clcc1	o	0.291523	0.747125	1
g006418	chr3	116010622	+	Extl2	o	1.96281	0.140463	0.58481
g006419	chr3	117686616	+	Plppr5	o	3.5187	0.029638	0.252487
g006420	chr3	126780360	+	Camk2d	o	0.522736	0.592896	1
g006421	chr3	126801761	+	Camk2d	i	0.640909	0.526813	1
g006422	chr3	126810639	+	Camk2d	o	2.89433	0.122358	0.543176
g006423	chr3	126805916	+	Camk2d	i	2.02424	0.132094	0.56725
g006424	chr3	126840365	+	Camk2d	i	2.44996	0.0862968	0.454392
g006425	chr3	126842758	+	Camk2d	o	2.44952	0.0863349	0.454392
g006426	chr3	130570335	+	Col25a1	i	2.04293	0.252341	0.77334
g006427	chr3	130577302	+	Col25a1	o	1.03475	0.355317	0.902096
g006428	chr3	130583323	+	Col25a1	i	0.877769	0.415709	0.970273
g006429	chr3	130585683	+	Col25a1	o	0.446694	0.63974	1
g006430	chr3	131189425	+	Lef1	i	0.342613	0.709913	1
g006431	chr3	131193129	+	Lef1	o	0.0116387	0.988429	1
g006432	chr3	131579311	+	Papss1	o	0.118729	0.888048	1
g006433	chr3	133376588	+	Ppa2	i	0.00354116	0.996465	1
g006434	chr3	135439644	+	Ube2d3	o	4.80645	0.0221602	0.216901
g006435	chr3	136670901	+	Ppp3ca	i	1.24068	0.289187	0.821638
g006436	chr3	136797726	+	Ppp3ca	o	19.0847	3.48885e-07	0.000208592
g006437	chr3	136868602	+	Ppp3ca	o	1.88544	0.151763	0.608033
g006438	chr3	136928619	+	Ppp3ca	i	12.3365	4.38852e-06	0.00104935
g006439	chr3	136935029	+	Ppp3ca	o	13.741	1.07738e-06	0.000377837
g006440	chr3	138547754	+	Eif4e	i	4.53298	0.0107486	0.143147
