cluster	status	loglr	df	p	p.adjust	genes
chr3:clu_5241_NA	Success	17.7286929826641	4	3.74139823165473e-07	7.14478048513927e-05	Ank2
chr3:clu_5242_NA	Success	1.69838369531749	3	0.334399909285185	0.672281060937448	Ank2
chr3:clu_5243_NA	Success	2.01834312838969	1	0.044521161564816	0.269499236867072	Ank2
chr3:clu_5244_NA	Success	4.69678250601737	2	0.00912458822994387	0.107273844303594	Ank2
chr3:clu_5245_NA	Success	0.897082226343628	4	0.77354982900686	0.922661131684331	Ank2
chr3:clu_5246_NA	Success	14.2782046186885	2	6.29585217892541e-07	0.000101062114106924	Ank2
chr3:clu_5247_NA	Success	0.0462237887178674	1	0.761088326724305	0.917780545105978	Larp7
chr3:clu_5248_NA	Success	0.268904945357946	1	0.463341798639857	0.766309356687331	Larp7
chr3:clu_5249_NA	Success	8.72867279343473	2	0.000161877158144148	0.00712458425139498	Ap1ar
chr3:clu_5250_NA	Success	1.41766226528171	2	0.242279741145203	0.595027681720704	Ap1ar
chr3:clu_5251_NA	Success	1.05719385751399	4	0.714729586554153	0.895716779890677	Sec24b
chr3:clu_5252_NA	Success	2.18709850870118	2	0.112241945639656	0.425022834155497	Col25a1
chr3:clu_5253_NA	Success	2.6339243483867	5	0.384073591370071	0.712801457442176	Col25a1
chr3:clu_5254_NA	Success	3.72552560412987	2	0.024100429811804	0.19301179128017	Col25a1
chr3:clu_5255_NA	Success	1.51838831925488e-05	1	0.995603123287196	0.999354093888188	Rpl34
chr3:clu_5256_NA	Not enough valid samples	NA	NA	NA	NA	Lef1
chr3:clu_5257_NA	Success	0.0122420382376163	1	0.875659502960083	0.956961485425346	Npnt
chr3:clu_5258_NA	Success	0.391436150582479	1	0.376264125025982	0.706758270843806	Ppa2
chr3:clu_5259_NA	Success	0.182072515888194	1	0.546213154540978	0.818101000635006	Ppa2
chr3:clu_5260_NA	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	Tet2
chr3:clu_5261_NA	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	Cxxc4
chr3:clu_5262_NA	Success	5.76502296160652	3	0.00917930516166459	0.107273844303594	Ube2d3
chr3:clu_5263_NA	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	RP24-372J15.1
chr3:clu_5264_NA	Success	0.0524618275169644	1	0.745999199453698	0.909953818288033	Ube2d3
chr3:clu_5265_NA	Success	0.957740355788815	2	0.38375906592911	0.712398589781945	Nfkb1
chr3:clu_5266_NA	Not enough valid samples	NA	NA	NA	NA	Nfkb1
chr3:clu_5267_NA	Not enough valid samples	NA	NA	NA	NA	Ppp3ca
chr3:clu_5268_NA	Success	26.893651781982	2	2.09042905409087e-12	2.81875331857343e-09	Ppp3ca
chr3:clu_5269_NA	Success	0.151110495659964	2	0.859752694469146	0.95343218030764	Mttp
chr3:clu_5270_NA	Success	0.0222810485887521	1	0.83281129694382	0.944233588386708	Mttp
chr3:clu_5271_NA	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	Trmt10a
chr3:clu_5272_NA	Success	3.29176547095449	4	0.159602761580609	0.499790836094662	Eif4e
chr3:clu_5273_NA	Success	1.09618841062638	2	0.334142272669667	0.672281060937448	Eif4e
chr3:clu_5274_NA	Success	5.25610115720968	1	0.00118588836028193	0.0278872600392413	Tspan5
chr3:clu_5275_NA	Success	5.70835606255332	1	0.000727863895625248	0.0199057296492475	Tspan5
chr3:clu_5276_NA	Success	0.000397639648781478	1	0.977502081514937	0.99438033200399	Tspan5
chr3:clu_5277_NA	Success	0.658792094724504	1	0.251026073760293	0.604033194214427	Rap1gds1
chr3:clu_5278_NA	Success	15.1778416384077	4	4.1425495242382e-06	0.000482977668741708	Rap1gds1
chr3:clu_5279_NA	Success	0.410438669644577	1	0.364923777287237	0.697961622730692	Rap1gds1
chr3:clu_5280_NA	Success	7.52297268956522	2	0.000540523367033436	0.0165382232410562	Unc5c
chr3:clu_5281_NA	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	Bmpr1b
chr3:clu_5282_NA	Success	3.37261989196986	2	0.0342996581281288	0.236259374864573	Pdlim5
chr3:clu_5283_NA	Success	8.59030803872736	2	0.000185898814800098	0.0078299747071545	Pdlim5
chr3:clu_5284_NA	Success	0.559453290257693	1	0.29015401729188	0.638915684995003	Pdlim5
chr3:clu_5285_NA	Success	2.25734852599328	2	0.104627534485448	0.411128180655696	Pkn2
chr3:clu_5286_NA	Success	1.6592138660817	2	0.190288513571935	0.54014238245073	Lmo4
chr3:clu_5287_NA	Success	1.78764111665441	1	0.0586454823637563	0.311837428065754	Lmo4
chr3:clu_5288_NA	Success	2.09828531465564	1	0.0405058149871001	0.257988733063324	Hs2st1
chr3:clu_5289_NA	Success	4.15132158092149	2	0.0157435962936038	0.150194722263528	Sh3glb1
chr3:clu_5290_NA	Success	2.91002426658451	5	0.324124687531069	0.664569611087398	Sh3glb1
chr3:clu_5291_NA	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	Odf2l
chr3:clu_5292_NA	Success	0.667009104181034	2	0.513241335849613	0.797968986192614	Odf2l
chr3:clu_5293_NA	Success	2.47256326122192	2	0.0843683235495467	0.372147969587726	AC123684.1
chr3:clu_5294_NA	Success	0.0210667726530573	1	0.83736542063699	0.94648585790682	AC123684.1
chr3:clu_5295_NA	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	Syde2
chr3:clu_5296_NA	Success	0.0315295182086288	1	0.801724747747791	0.933044250642564	Ssx2ip
chr3:clu_5297_NA	Success	1.37721105553192	1	0.0969858544220487	0.396562323749412	Ssx2ip
chr3:clu_5298_NA	Success	2.04170186745375	2	0.129807607445063	0.458251521041883	Ctbs
chr3:clu_5299_NA	Success	1.49457965497157	1	0.0838236757845296	0.370779166529333	Rpf1
chr3:clu_5300_NA	Success	11.0611036376376	3	6.15211190860932e-05	0.0037235405191124	Prkacb
chr3:clu_5301_NA	Success	0.655172729354604	2	0.519352347443266	0.801609058010259	Ttll7
chr3:clu_5302_NA	Success	0.867147489867534	2	0.420148318874132	0.737097250718259	Ttll7
chr3:clu_5303_NA	Success	1.54647529835574	3	0.377514865276542	0.707984193667962	Ttll7
chr3:clu_5304_NA	Success	4.07268141826967	5	0.148404264387283	0.485734524927171	Adgrl2
chr3:clu_5305_NA	Success	2.75867142928189	2	0.0633759118326812	0.323625931732019	Adgrl2
chr3:clu_5306_NA	Success	3.97253082671193	2	0.0188257281384301	0.166677669753199	Adgrl2
chr3:clu_5307_NA	Success	0.220696642038746	1	0.506450741988577	0.795553597825199	Adgrl2
chr3:clu_5308_NA	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	Adgrl2
chr3:clu_5309_NA	Not enough valid samples	NA	NA	NA	NA	Adgrl2
chr3:clu_5310_NA	Success	1.88785800122787	3	0.286723430708497	0.635785529234698	Dnajb4
chr3:clu_5311_NA	Success	10.399601667553	2	3.04446076684898e-05	0.00227840861173103	Fubp1
chr3:clu_5312_NA	Success	0.519624865653668	1	0.307996028762177	0.649998833640596	Fubp1
chr3:clu_5313_NA	Success	0.0129337299021017	1	0.872224429125844	0.956794867485178	Fubp1
chr3:clu_5314_NA	Success	0.119900592605404	1	0.624349746152526	0.855848709188975	Fubp1
chr3:clu_5315_NA	Success	0.879247234784998	4	0.780066625875962	0.924662243922821	Fam73a
chr3:clu_5316_NA	Success	0.752458335838469	2	0.471206743300175	0.772389035203725	Usp33
chr3:clu_5317_NA	Success	0.0993251970494384	1	0.655812421393631	0.867955214735183	Usp33
chr3:clu_5318_NA	Success	2.17773447783293	4	0.360030703635303	0.693754362119801	Usp33
chr3:clu_5319_NA	Success	6.00154810555978	2	0.00247491777543509	0.0445726654971041	Zzz3
chr3:clu_5320_NA	Success	1.01387857290194	2	0.362809065701331	0.695845590302852	Zzz3
chr3:clu_5321_NA	Success	0.881540319058757	1	0.184240727996109	0.533165592126781	Zzz3
chr3:clu_5322_NA	Success	0.23852880949994	2	0.787785992209717	0.927310941861584	Ak5
chr3:clu_5323_NA	Success	0.955736040084957	2	0.384529011600793	0.713288114635803	Ak5
chr3:clu_5324_NA	Success	4.96170037286356	2	0.0070010133727875	0.089130142663212	Ak5
chr3:clu_5325_NA	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	RP23-223N19.2
chr3:clu_5326_NA	Success	8.4127606680122	5	0.00484286787583455	0.0698432351468014	St6galnac5
chr3:clu_5327_NA	Success	1.0973097704541	1	0.138493400930527	0.470370888837466	Rabggtb
chr3:clu_5328_NA	Success	0.214876292176314	2	0.806641221835363	0.935773287062361	Rabggtb
chr3:clu_5329_NA	Success	2.11277015086978	2	0.120902583720043	0.440499018843158	Cryz
chr3:clu_5330_NA	Success	1.2514067239166	2	0.286102047055533	0.635596213852809	Fpgt
chr3:clu_5331_NA	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	AC125047.1
chr3:clu_5332_NA	Success	0.721398895960192	2	0.486071816238647	0.781021675412767	Zranb2
chr3:clu_5333_NA	Success	0.0513149126468306	1	0.74869627749706	0.91142896479022	Zranb2
chr3:clu_5334_NA	Success	2.80618441915567	2	0.0604351482179286	0.318297528132086	Zranb2
chr3:clu_5335_NA	Success	0.753374067641744	2	0.470775441807804	0.772389035203725	Ankrd13c
chr3:clu_5336_NA	Success	0.654077136732667	2	0.519921657852506	0.801929018573229	Ankrd13c
chr3:clu_5337_NA	Success	1.36153174704327	1	0.0989080181387158	0.399927870800322	Ankrd13c
chr3:clu_5338_NA	Success	0.524411555254346	1	0.305778290830374	0.64935854560165	Srsf11
chr3:clu_5339_NA	Success	0.0530244452542092	1	0.744688053276369	0.909662121410631	Srsf11
chr3:clu_5340_NA	Success	2.29940834312038	6	0.596195730300492	0.839852542151828	Srsf11
chr3:clu_5341_NA	Success	2.78523847001566	2	0.061714370249195	0.320463368438858	Lrrc40
chr3:clu_5342_NA	Success	0.0186483359968292	1	0.846862277659232	0.949845427025737	Lrrc7
chr3:clu_5343_NA	Success	0.462667794693289	2	0.629601754814534	0.858378758779638	Lrrc7
chr3:clu_5344_NA	Success	0.0758037545850812	1	0.697003874044467	0.888583668153375	Lrrc7
chr3:clu_5345_NA	Success	0.658638515340328	1	0.251081323811903	0.60403491367086	Lrrc7
chr3:clu_5346_NA	Success	0.600652718394031	2	0.54845353352707	0.81954212989594	Lrrc7
chr3:clu_5347_NA	Success	0.0721084227925815	1	0.704124370822714	0.890080065194291	Wls
chr4_GL456216_random:clu_8433_NA	Success	1.21891118744611	2	0.295551792299147	0.643555180452517	NA
chr4_GL456216_random:clu_8434_NA	Success	0.0625178824786872	2	0.939396263929605	0.979599766380966	NA
chr4:clu_8435_NA	Success	0.960715468359012	2	0.38261903620741	0.711795540973165	Tmem68
chr4:clu_8436_NA	Success	0.208907614211682	2	0.811470200494684	0.937992479720217	Tmem68
chr4:clu_8437_NA	Not enough valid samples	NA	NA	NA	NA	Lyn
chr4:clu_8438_NA	Success	1.80124900367855	2	0.16509255818245	0.508043539017689	Chchd7
chr4:clu_8439_NA	Success	1.66697360554852	1	0.0678638244753016	0.335041688069267	Chchd7
chr4:clu_8440_NA	Success	1.50353679240357	3	0.390535853877406	0.717699538335184	Fam110b
chr4:clu_8441_NA	Success	0.448827223137414	1	0.343411419803776	0.679582791807507	Sdcbp
chr4:clu_8442_NA	Success	0.0724997207156548	1	0.703360622256192	0.889927147830658	Sdcbp
chr4:clu_8443_NA	Success	0.040254923263177	1	0.776607668059403	0.923524428969933	Nsmaf
chr4:clu_8444_NA	Success	0.0813334817212308	1	0.686712884267463	0.883670773295514	Clvs1
chr4:clu_8445_NA	Success	0.000701595725416837	1	0.970118873257321	0.99114810812638	Clvs1
chr4:clu_8446_NA	Success	0.100366635704745	1	0.654129620377131	0.867939287973919	Asph
chr4:clu_8447_NA	Success	6.0684685593792	2	0.00231471534673185	0.0428725538133812	Asph
chr4:clu_8448_NA	Success	23.1931930046158	5	7.57708946601618e-09	2.39782408358844e-06	Asph
chr4:clu_8449_NA	Success	7.30750550698576	2	0.000670487494122798	0.0189931444626704	Asph
chr4:clu_8450_NA	Success	2.37104908513516	3	0.191685803251333	0.542758615841263	Asph
chr4:clu_8451_NA	Success	0.0576136993065575	2	0.944014550484531	0.980656597142982	Ndufaf6
chr4:clu_8452_NA	Success	0.319650045410185	1	0.423964358087852	0.739881162476959	Ndufaf6
chr4:clu_8453_NA	Not enough valid samples	NA	NA	NA	NA	Trp53inp1
chr4:clu_8454_NA	Success	1.18485574942551	1	0.123709912149178	0.445597068931477	Ints8
chr4:clu_8455_NA	Success	4.19503539297966	4	0.0782902695140815	0.359363043985896	Pdp1
chr4:clu_8456_NA	Success	1.95972662036638	3	0.27029410917591	0.623658886695454	Fam92a
chr4:clu_8457_NA	Success	0.366316064989064	1	0.392031340963154	0.719373613735568	Triqk
chr4:clu_8458_NA	Not enough valid samples	NA	NA	NA	NA	Runx1t1
chr4:clu_8459_NA	Success	0.169694828794235	1	0.560181735136501	0.824199375447913	Otud6b
chr4:clu_8460_NA	Success	2.85812441071994	5	0.334815346895061	0.672423351261958	Otud6b
chr4:clu_8461_NA	Success	2.44929294761795	1	0.026878697246841	0.205406996431866	Otud6b
chr4:clu_8462_NA	Success	1.08331055430557	2	0.338473135107871	0.675227057958584	RP23-379L17.3
chr4:clu_8463_NA	Success	0.00132951916020829	2	0.99867136425884	0.999973435974065	Calb1
chr4:clu_8464_NA	Success	1.11621635620004	1	0.135140922237374	0.465140104009061	Nbn
chr4:clu_8465_NA	Success	1.36891810343022	1	0.0979973803386747	0.398175570952845	Osgin2
chr4:clu_8466_NA	Not enough valid samples	NA	NA	NA	NA	Osgin2
chr4:clu_8467_NA	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	Ripk2
chr4:clu_8468_NA	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	Ripk2
chr4:clu_8469_NA	Success	1.51073636944008	1	0.082168815279411	0.368313151774487	Wwp1
chr4:clu_8470_NA	Success	0.695768428801443	1	0.238145732580417	0.590330092075721	Wwp1
chr4:clu_8471_NA	Not enough valid samples	NA	NA	NA	NA	Ttpa
chr4:clu_8472_NA	Success	0.116466894110147	1	0.629356950080501	0.858256288979516	Ggh
chr4:clu_8473_NA	Success	1.21321228182799	1	0.119304740313804	0.438057936900901	Ccnc
chr4:clu_8474_NA	Success	5.0259839046812	2	0.00656512386004407	0.0854758524901516	Ccnc
chr4:clu_8475_NA	Success	0.668194264147246	1	0.247671864030422	0.600923015553331	Usp45
chr4:clu_8476_NA	Success	1.39270405170373	2	0.248402701915915	0.601641882007582	Usp45
chr4:clu_8477_NA	Success	3.40560016587142	1	0.00905878510615317	0.106739472165694	Pnisr
chr4:clu_8478_NA	Success	0.209152078192602	1	0.51778445241032	0.800918056060735	Pnisr
chr4:clu_8479_NA	Success	0.0117101843138698	1	0.878368980558521	0.957728511681432	Pnisr
chr4:clu_8480_NA	Success	0.345233748933893	1	0.4060054128778	0.727371896893149	Coq3
chr4:clu_8481_NA	Success	2.84617784953798	4	0.223331523124455	0.57709846909889	Faxc
chr4:clu_8482_NA	Success	0.454687019013818	1	0.340280559405475	0.676651252419217	Fbxl4
chr4:clu_8483_NA	Success	0.263762217340911	2	0.768156172159636	0.92035539667783	Klhl32
chr4:clu_8484_NA	Success	2.94003921564581	1	0.0153131395710564	0.147616889659704	Epha7
chr4:clu_8485_NA	Success	4.89724405427205	3	0.0203963222530951	0.174062595561287	Epha7
chr4:clu_8486_NA	Success	0.562559032664694	2	0.569749189925268	0.827829204724159	Map3k7
chr4:clu_8487_NA	Success	0.256817227517104	2	0.773509577112343	0.922661131684331	Ankrd6
chr4:clu_8488_NA	Success	0.226728941351041	2	0.797136823839357	0.931141896313512	Ankrd6
chr4:clu_8489_NA	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	RP23-12I24.9
chr4:clu_8490_NA	Success	2.49653981256097	2	0.0823695200699583	0.368508251469966	Ube2j1
chr4:clu_8491_NA	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	Pm20d2
chr4:clu_8492_NA	Not enough valid samples	NA	NA	NA	NA	Pm20d2
chr4:clu_8493_NA	Success	0.484055827379166	2	0.616278795721894	0.851322517013682	Srsf12
chr4:clu_8494_NA	Success	0.109721836349536	1	0.639464139152531	0.862645229450304	Pnrc1
chr4:clu_8495_NA	Success	0.944747102043038	1	0.169258981449657	0.514852626922779	Srsf12
chr4:clu_8496_NA	Success	1.9428913300635	5	0.565975011588716	0.82620227409005	Cnr1
chr4:clu_8497_NA	Success	0.413694501480109	1	0.363028614195871	0.695845590302852	Orc3
chr4:clu_8498_NA	Success	5.336870595466	1	0.00108667112668041	0.0261281469035723	Orc3
chr4:clu_8499_NA	Success	1.87532712620987	2	0.153304808620342	0.493166465752657	Rars2
chr4:clu_8500_NA	Success	0.162529713958321	1	0.568582861079737	0.827328398491745	Smim8
chr4:clu_8501_NA	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	Mob3b
chr4:clu_8502_NA	Success	4.42489629474159	1	0.00293122198918462	0.0501021832595815	RP23-307M2.1
chr4:clu_8503_NA	Success	0.146704362348885	2	0.863549237350389	0.954940495610659	Lingo2
chr4:clu_8504_NA	Success	3.292605604036	3	0.0863618846316658	0.37748391246264	Ndufb6
chr4:clu_8505_NA	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	Tmem215
chr4:clu_8506_NA	Success	0.166238930986196	1	0.564203663095181	0.826056810633473	Aptx
chr4:clu_8507_NA	Success	0.145847369194485	2	0.864289610337264	0.955152049931679	Aptx
chr4:clu_8508_NA	Success	10.6372455519877	3	9.23230203306122e-05	0.0049162008326051	Dnaja1
chr4:clu_8509_NA	Success	0.0985286631287181	1	0.65710664602287	0.868280304027182	Dnaja1
chr4:clu_8510_NA	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	B4galt1
chr4:clu_8511_NA	Success	2.91966775521018	4	0.211472383957988	0.56377596777121	Nfx1
chr4:clu_8512_NA	Success	0.289842838023532	1	0.44643555225981	0.755553392021358	Nol6
chr4:clu_8513_NA	Success	0.925230549667674	1	0.17372977530163	0.520864856389038	Ubap2
chr4:clu_8514_NA	Success	1.5830638576569	2	0.205344985603695	0.557178113803656	Ubap2
chr4:clu_8515_NA	Success	0.00561481979180201	1	0.915606159591486	0.970083587491419	Ubap1
chr4:clu_8516_NA	Success	4.70636729171747	4	0.0515715728732814	0.293043411056423	Ubap1
chr4:clu_8517_NA	Not enough valid samples	NA	NA	NA	NA	RP23-100C7.2
chr4:clu_8518_NA	Success	2.05175099231747	2	0.128509686994437	0.456239230890964	RP23-100C7.3
chr4:clu_8519_NA	Success	0.101754133539998	1	0.651903852476179	0.867221603414144	Fam219a
chr4:clu_8520_NA	Success	0.0925819134751578	1	0.666972578588386	0.874160432866132	Fam219a
chr4:clu_8521_NA	Success	0.542051082271428	1	0.29778168297589	0.644909219124751	Fam219a
chr4:clu_8522_NA	Not enough valid samples	NA	NA	NA	NA	Dnaic1
chr4:clu_8523_NA	Success	0.270548458021949	1	0.461978484109557	0.764888832338465	Cntfr
chr4:clu_8524_NA	Success	3.63174969773559	1	0.00703700407051011	0.0894854845981286	Cntfr
chr4:clu_8525_NA	Success	3.66122001771032	4	0.11979865774895	0.439014827095303	Cntfr
chr4:clu_8526_NA	Success	2.34938021906135	1	0.0301843794857371	0.220238594982888	Dctn3
chr4:clu_8527_NA	Success	0.121270543360595	1	0.622376802083499	0.854735952867555	Sigmar1
chr4:clu_8528_NA	Success	0.729204862507231	3	0.691902063310242	0.886672133891501	Sigmar1
chr4:clu_8529_NA	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	Sigmar1
chr4:clu_8530_NA	Not enough valid samples	NA	NA	NA	NA	Galt
chr4:clu_8531_NA	Success	2.30020947810158	2	0.100237843890134	0.402388244169116	Galt
chr4:clu_8532_NA	Success	4.02629041781756	5	0.153361503450519	0.493166465752657	Ccl27a
chr4:clu_8533_NA	Success	0.392167749690941	1	0.375818460987564	0.706597398387075	Ccl27a
chr4:clu_8534_NA	Not enough valid samples	NA	NA	NA	NA	RP23-388P16.8
chr4:clu_8535_NA	Success	1.94349576539935	8	0.867172760290657	0.955265215283973	Phf24
chr4:clu_8536_NA	Success	6.58399582897482	6	0.0404444511294717	0.257894496666683	Dnajb5
chr4:clu_8537_NA	Success	1.45591965377344	2	0.233185815046222	0.586184060788386	Dnajb5
chr4:clu_8538_NA	Success	0.922727498919642	1	0.174312931648062	0.521103921979469	Pigo
chr4:clu_8539_NA	Not enough valid samples	NA	NA	NA	NA	Pigo
chr4:clu_8540_NA	Success	1.57301733446002	2	0.207418386560876	0.559780140777221	Stoml2
chr4:clu_8541_NA	Success	0.173916514212578	1	0.55534237075429	0.822638299303029	Fam214b
chr4:clu_8542_NA	Success	6.59024413701854	3	0.0042621100102217	0.0649341547086871	Fam214b
chr4:clu_8543_NA	Not enough valid samples	NA	NA	NA	NA	RP23-124L1.10
chr4:clu_8544_NA	Not enough valid samples	NA	NA	NA	NA	RP23-124L1.10
chr4:clu_8545_NA	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	Unc13b
chr4:clu_8546_NA	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	Unc13b
chr4:clu_8547_NA	Success	0.113314565467419	1	0.634034620410073	0.860819742052214	Unc13b
chr4:clu_8548_NA	Success	1.82303781038934	2	0.161534294278363	0.502853806471935	Unc13b
chr4:clu_8549_NA	Success	0.320930301134467	3	0.886785968438145	0.960966772959681	Rusc2
chr4:clu_8550_NA	Success	0.605703887577107	1	0.271053494746569	0.623766571330355	Ccdc107
chr4:clu_8551_NA	Success	5.68094558104565	1	0.000749664525812911	0.0203014285767819	Tpm2
chr4:clu_8552_NA	Success	1.39299399647672	1	0.0950920323458018	0.392560324361573	Tpm2
chr4:clu_8553_NA	Not enough valid samples	NA	NA	NA	NA	Tpm2
chr4:clu_8554_NA	Success	0.969017178730837	1	0.16388211952115	0.506179128783116	Tln1
chr4:clu_8555_NA	Success	0.0284603472805145	1	0.811430822948062	0.937992479720217	Creb3
chr4:clu_8556_NA	Not enough valid samples	NA	NA	NA	NA	Rgp1
chr4:clu_8557_NA	Success	1.50417461877851	2	0.222200618383039	0.576320203245506	Npr2
chr4:clu_8558_NA	Success	0.572536379930597	1	0.284582973966654	0.633576084352696	Hint2
chr4:clu_8559_NA	Success	0.838266447514798	3	0.642163610832686	0.863599338706026	Tmem8b
chr4:clu_8560_NA	Success	6.90017159197487	2	0.00100761251599217	0.0250231305541015	Tmem8b
chr4:clu_8561_NA	Success	0.413173162679414	1	0.363331159288012	0.695997219002771	Tmem8b
chr4:clu_8562_NA	Success	0.022447759027898	1	0.832196265618058	0.943854072457029	Tmem8b
chr4:clu_8563_NA	Success	0.349510888081795	1	0.40311258695955	0.725052779013313	Clta
chr4:clu_8564_NA	Success	2.35687018930548	2	0.0947162035602836	0.391738861326998	Clta
chr4:clu_8565_NA	Success	13.1431386019904	5	7.85210617008895e-05	0.00432686208656245	Clta
chr4:clu_8566_NA	Success	0.696221464760754	1	0.237992980214522	0.590239643720566	Gne
